Vout_Sampled (fin=19531.25) X,Vout_Sampled (fin=19531.25) Y,Vout_Sampled (fin=29296.88) X,Vout_Sampled (fin=29296.88) Y,Vout_Sampled (fin=68359.38) X,Vout_Sampled (fin=68359.38) Y,Vout_Sampled (fin=166015.6) X,Vout_Sampled (fin=166015.6) Y,Vout_Sampled (fin=302734.4) X,Vout_Sampled (fin=302734.4) Y,Vout_Sampled (fin=517578.1) X,Vout_Sampled (fin=517578.1) Y,Vout_Sampled (fin=771484.4) X,Vout_Sampled (fin=771484.4) Y,Vout_Sampled (fin=1064453) X,Vout_Sampled (fin=1064453) Y,Vout_Sampled (fin=1533203) X,Vout_Sampled (fin=1533203) Y,Vout_Sampled (fin=1943359) X,Vout_Sampled (fin=1943359) Y,Vout_Sampled (fin=2568359) X,Vout_Sampled (fin=2568359) Y,Vout_Sampled (fin=3232422) X,Vout_Sampled (fin=3232422) Y,Vout_Sampled (fin=3916016) X,Vout_Sampled (fin=3916016) Y,Vout_Sampled (fin=4677734) X,Vout_Sampled (fin=4677734) Y,Vout_Sampled (fin=4970703) X,Vout_Sampled (fin=4970703) Y
5.024999999999999e-06,1.410387450530322,5.024999999999999e-06,1.606739759688042,5.024999999999999e-06,1.661552196542398,5.024999999999999e-06,0.0924227630142878,5.024999999999999e-06,0.9169231849435004,5.024999999999999e-06,0.5738167115829904,5.024999999999999e-06,0.0784202865488503,5.024999999999999e-06,1.791731887176828,5.024999999999999e-06,0.4613028074650234,5.024999999999999e-06,0.3307516070036301,5.024999999999999e-06,0.04833026993190851,5.024999999999999e-06,0.8102172428709429,5.024999999999999e-06,1.574054494982998,5.024999999999999e-06,1.555990608099181,5.024999999999999e-06,0.4708478940720935
5.124999999999999e-06,1.419371079781629,5.124999999999999e-06,1.616727567344611,5.124999999999999e-06,1.640661366162258,5.124999999999999e-06,0.1369825651500444,5.124999999999999e-06,0.7474299391406546,5.124999999999999e-06,0.3246230049402691,5.124999999999999e-06,0.3384921813902017,5.124999999999999e-06,1.552231104587408,5.124999999999999e-06,0.009047923881150064,5.124999999999999e-06,0.05613282667034478,5.124999999999999e-06,0.6617771526412691,5.124999999999999e-06,1.737775848219727,5.124999999999999e-06,0.00562050661050402,5.124999999999999e-06,0.3800059391753906,5.124999999999999e-06,1.314847346520074
5.224999999999999e-06,1.428276907737522,5.224999999999999e-06,1.626472498260412,5.224999999999999e-06,1.618404345890491,5.224999999999999e-06,0.1898369422305463,5.224999999999999e-06,0.5834404264780219,5.224999999999999e-06,0.1357474288588412,5.224999999999999e-06,0.7279319326307648,5.224999999999999e-06,1.031673592170313,5.224999999999999e-06,0.3216577083442271,5.224999999999999e-06,0.8909428689088689,5.224999999999999e-06,1.772116718661972,5.224999999999999e-06,0.2457548716208607,5.224999999999999e-06,1.615719014839339,5.224999999999999e-06,1.263065154727709,5.224999999999999e-06,0.5000723421209263
5.324999999999999e-06,1.437102775171962,5.324999999999999e-06,1.635971249275423,5.324999999999999e-06,1.594822189432491,5.324999999999999e-06,0.2504116851934208,5.324999999999999e-06,0.4308704170166657,5.324999999999999e-06,0.02699028117120658,5.324999999999999e-06,1.157013069204237,5.324999999999999e-06,0.4543750350754311,5.324999999999999e-06,1.130707239002047,5.324999999999999e-06,1.73764472955409,5.324999999999999e-06,1.063475783644586,5.324999999999999e-06,0.643471512781007,5.324999999999999e-06,0.6824432879727734,5.324999999999999e-06,0.7091127014564355,5.324999999999999e-06,1.285374419805416
5.425e-06,1.445847754697524,5.425e-06,1.645220600577585,5.425e-06,1.569958395744794,5.425e-06,0.3180472675650061,5.425e-06,0.2952232593194382,5.425e-06,0.009750250106026818,5.425e-06,1.526878319250836,5.425e-06,0.06910496425717425,5.425e-06,1.741719122284991,5.425e-06,1.48321240659729,5.425e-06,0.0138335457580662,5.425e-06,1.782195380697707,5.425e-06,0.5225935816991334,5.425e-06,0.9114217043094407,5.425e-06,0.5297939816029527
5.525e-06,1.45451052884846,5.525e-06,1.654217416878733,5.525e-06,1.543858826920952,5.525e-06,0.3920094522143448,5.525e-06,0.181392916307349,5.525e-06,0.08583369939371785,5.525e-06,1.752316041221189,5.525e-06,0.04187292817885934,5.525e-06,1.630223220351221,5.525e-06,0.4619940973891989,5.525e-06,0.8127646017270906,5.525e-06,0.3730416844136186,5.525e-06,1.704271066441235,5.525e-06,1.069085634728838,5.525e-06,1.255376308880095
5.625e-06,1.463089789496348,5.625e-06,1.662958770882306,5.625e-06,1.51657162488819,5.625e-06,0.4714949298938196,5.625e-06,0.09348376563052864,5.625e-06,0.2472653763699198,5.625e-06,1.781383794809318,5.625e-06,0.3843955658331237,5.625e-06,0.8918516752592643,5.625e-06,0.01667868813294382,5.625e-06,1.793652055041889,5.625e-06,0.485993224437211,5.625e-06,0.02792408167854948,5.625e-06,0.5579017541826696,5.625e-06,0.560056341226904
5.724999999999999e-06,1.471584250831545,5.724999999999999e-06,1.67144147714116,5.724999999999999e-06,1.488147121762483,5.724999999999999e-06,0.5556366740126558,5.724999999999999e-06,0.03466853846010996,5.724999999999999e-06,0.4771200006684013,5.724999999999999e-06,1.607374260469376,5.724999999999999e-06,0.9490716629974704,5.724999999999999e-06,0.1604645179804715,5.724999999999999e-06,0.7326839374518763,5.724999999999999e-06,0.9106101356522142,5.724999999999999e-06,1.794798520348933,5.724999999999999e-06,1.45083498093997,5.724999999999999e-06,1.401683920684037,5.724999999999999e-06,1.224918583128558
5.824999999999999e-06,1.479992631147129,5.824999999999999e-06,1.679662765959302,5.824999999999999e-06,1.458637748282853,5.824999999999999e-06,0.6435227080444359,5.824999999999999e-06,0.007067678977190639,5.824999999999999e-06,0.7513025983353926,5.824999999999999e-06,1.270374887437799,5.824999999999999e-06,1.492598140344789,5.824999999999999e-06,0.06398151233379422,5.824999999999999e-06,1.668626499854755,5.824999999999999e-06,0.00544014436618602,5.824999999999999e-06,0.5193230800633863,5.824999999999999e-06,0.9164158669290916,5.824999999999999e-06,0.2596833445888452,5.824999999999999e-06,0.5907470563554614
5.924999999999999e-06,1.488313663495531,5.924999999999999e-06,1.687619845398252,5.924999999999999e-06,1.42809793673011,5.924999999999999e-06,0.7341977493768693,5.924999999999999e-06,0.01167710788589036,5.924999999999999e-06,1.041070961082412,5.924999999999999e-06,0.8480314860472257,5.924999999999999e-06,1.780802106776905,5.924999999999999e-06,0.6851663905793138,5.924999999999999e-06,1.594168615177409,5.924999999999999e-06,0.9663131852900937,5.924999999999999e-06,0.3434163936311709,5.924999999999999e-06,0.324005703356936,5.924999999999999e-06,1.6530759901159,5.924999999999999e-06,1.194001911957911
6.024999999999999e-06,1.496546094642026,6.024999999999999e-06,1.695310027011264,6.024999999999999e-06,1.39658401893842,6.024999999999999e-06,0.8266742743923564,6.024999999999999e-06,0.04833005259633545,6.024999999999999e-06,1.316051740948502,6.024999999999999e-06,0.4376633927483107,6.024999999999999e-06,1.689497777952905,6.024999999999999e-06,1.490748128017453,6.024999999999999e-06,0.6070765964881621,6.024999999999999e-06,1.788878807200015,6.024999999999999e-06,1.775133558583866,6.024999999999999e-06,1.77882524542909,6.024999999999999e-06,0.06511075097865585,6.024999999999999e-06,0.6218766396643789
6.125e-06,1.504689024277474,6.125e-06,1.702730703810763,6.125e-06,1.364154154068522,6.125e-06,0.9199479371429888,6.125e-06,0.1157041870895479,6.125e-06,1.54742063135958,6.125e-06,0.1338271863983396,6.125e-06,1.257997153245562,6.125e-06,1.789252660143444,6.125e-06,0.005119851310118335,6.125e-06,0.75743967755844,6.125e-06,0.679354671990908,6.125e-06,0.1105961984997161,6.125e-06,1.782693703405126,6.125e-06,1.162688372575301
6.225e-06,1.512740206998791,6.225e-06,1.709879367092596,6.225e-06,1.330868100987102,6.225e-06,1.013004146250005,6.225e-06,0.211370683628116,6.225e-06,1.710923099506032,6.225e-06,0.006528906712857691,6.225e-06,0.6722234414584802,6.225e-06,1.324413348155105,6.225e-06,0.579706679428117,6.225e-06,0.02338779805775253,6.225e-06,0.2209468260182629,6.225e-06,1.247826819696248,6.225e-06,0.00560328023955037,6.225e-06,0.6533939034465772
6.325e-06,1.520699450165668,6.325e-06,1.716753578227527,6.325e-06,1.296787210935009,6.325e-06,1.104831952447057,6.325e-06,0.3318761186128384,6.325e-06,1.789419181089852,6.325e-06,0.08509392548382601,6.325e-06,0.1846084606371006,6.325e-06,0.4952056134322902,6.325e-06,1.575334011467477,6.325e-06,1.117932136799001,6.325e-06,1.723907242717774,6.325e-06,1.149213419276891,6.325e-06,1.769563822437849,6.325e-06,1.131016265441363
6.424999999999999e-06,1.528565214922816,6.424999999999999e-06,1.72335101313558,6.424999999999999e-06,1.261974705175489,6.424999999999999e-06,1.194432966242324,6.424999999999999e-06,0.4728751868422938,6.424999999999999e-06,1.774682738774275,6.424999999999999e-06,0.3514156060537372,6.424999999999999e-06,0.005262363243659172,6.424999999999999e-06,0.01352194693331907,6.424999999999999e-06,1.683200602140942,6.424999999999999e-06,1.757936819414874,6.424999999999999e-06,0.8473474458460775,6.424999999999999e-06,0.1652759709356127,6.424999999999999e-06,0.09082226410750494,6.424999999999999e-06,0.6852075766572251
