sample(leafValue( Vout_cap "t_dly" 5e-08 ) 125n 102.525u "linear" 100n ) X,sample(leafValue( Vout_cap "t_dly" 5e-08 ) 125n 102.525u "linear" 100n ) Y
1.4825e-05,0.2711479460203842
1.4925e-05,1.577772332740522
1.5025e-05,0.1779629561931559
1.5125e-05,1.66199265520881
1.5225e-05,0.1031200605428897
1.5325e-05,1.726870747617851
1.5425e-05,0.04851708846595715
1.5525e-05,1.770760867955148
1.5625e-05,0.01554391071027314
1.5725e-05,1.792551326259558
1.5825e-05,0.005039002881322186
1.5925e-05,1.791689289674997
1.6025e-05,0.0172819590473521
1.6125e-05,1.768190995143117
1.6225e-05,0.05197394824848965
1.6325e-05,1.722648125622863
1.6425e-05,0.1082187211438783
1.6525e-05,1.656216239842729
1.6625e-05,0.1845728915266638
1.6725e-05,1.570579426210733
1.6825e-05,0.2790974455415543
1.6925e-05,1.467913835804026
1.7025e-05,0.3893914993735853
1.7125e-05,1.350827729533701
1.7225e-05,0.512650879963427
1.7325e-05,1.222291882877067
1.7425e-05,0.645742791135168
1.7525e-05,1.085567257828735
1.7625e-05,0.7852856903819729
1.7725e-05,0.9441261802865468
1.7825e-05,0.9277318133994735
1.7925e-05,0.8015591641745897
1.8025e-05,1.069466120377434
1.8125e-05,0.6614851931888455
1.8225e-05,1.20689578871507
1.8325e-05,0.5274649317522997
1.8425e-05,1.336529390885477
1.8525e-05,0.4029072687576601
1.8625e-05,1.455076099876301
1.8725e-05,0.2909796914520088
1.8825e-05,1.559529679456747
1.8925e-05,0.1945256533158417
1.9025e-05,1.6472394015699
1.9125e-05,0.115992813687157
1.9225e-05,1.715980971873806
1.9325e-05,0.05737346610564858
1.9425e-05,1.764010150302667
1.9525e-05,0.02015831429048876
1.9625e-05,1.790111365455499
1.9725e-05,0.00529137592749913
1.9825e-05,1.793620818881097
1.9925e-05,0.01316630053768263
2.0025e-05,1.77444813729909
2.0125e-05,0.0435934427622226
2.0225e-05,1.733071677726321
2.0325e-05,0.09578850215913289
2.0425e-05,1.670541765040975
2.0525e-05,0.1684120288289443
2.0625e-05,1.588443925074326
2.0725e-05,0.2596148700394232
2.0825e-05,1.488863419448595
2.0925e-05,0.3670825358389427
2.1025e-05,1.374329669873317
2.1125e-05,0.4880825899575511
2.1225e-05,1.247750354395861
2.1325e-05,0.6195402918621007
2.1425e-05,1.112336054840911
2.1525e-05,0.7581130336486137
2.1625e-05,0.9715250651686899
2.1725e-05,0.9002821449924651
2.1825e-05,0.8288929834022835
2.1925e-05,1.042434086368983
2.2025e-05,0.6880606545760251
2.2125e-05,1.180967356910389
2.2225e-05,0.5526056906676524
2.2325e-05,1.312362466649463
2.2425e-05,0.4259735999317318
2.2525e-05,1.433285006475392
2.2625e-05,0.3113856582681143
2.2725e-05,1.540667007213328
2.2825e-05,0.2117524610668505
2.2925e-05,1.631782915476476
2.3025e-05,0.1296033376894175
2.3125e-05,1.704323005787211
2.3225e-05,0.0670230497801895
2.3325e-05,1.75644841337714
2.3425e-05,0.02560104899837672
2.3525e-05,1.786833795499634
2.3625e-05,0.006388554527939323
2.3725e-05,1.794712055334355
2.3825e-05,0.009886667701645832
2.3925e-05,1.779882784179777
2.4025e-05,0.03601755490090536
2.4125e-05,1.742711213772964
2.4225e-05,0.08411592764674984
2.4325e-05,1.684142885362138
2.4425e-05,0.152939367746621
2.4525e-05,1.60566084040339
2.4625e-05,0.2407350864227536
2.4725e-05,1.509258680044882
2.4825e-05,0.3452751013625861
2.4925e-05,1.397385551589039
2.5025e-05,0.4639024798024501
2.5125e-05,1.272881387087971
2.5225e-05,0.5936014172694908
2.5325e-05,1.138905484955571
2.5425e-05,0.7310747536899572
2.5525e-05,0.9988579276313656
2.5625e-05,0.8728308338998182
2.5725e-05,0.856295006516181
2.5825e-05,1.015267636026594
2.5925e-05,0.7148349305295695
2.6025e-05,1.154774011445208
2.6125e-05,0.5780732930545573
2.6225e-05,1.287807903989788
2.6325e-05,0.4494863978233581
2.6425e-05,1.410991799954854
2.6525e-05,0.3323450817638789
2.6625e-05,1.521201303610275
2.6725e-05,0.2296265457526133
2.6825e-05,1.615637976937275
2.6925e-05,0.143939220588526
2.7025e-05,1.6919086264968
2.7125e-05,0.07745661368831815
2.7225e-05,1.748078886434131
2.7325e-05,0.03186683189769284
2.7425e-05,1.782722046264189
2.7525e-05,0.008327328350984356
2.7625e-05,1.794964275696889
2.7725e-05,0.007445408776696441
2.7825e-05,1.784488892474884
2.7925e-05,0.02925749969251661
2.8025e-05,1.75155758542276
2.8125e-05,0.07321075423404566
2.8225e-05,1.697006012570783
2.8325e-05,0.1381694768229004
2.8425e-05,1.622213686800176
2.8525e-05,0.2224755613713659
2.8625e-05,1.529080450485851
2.8725e-05,0.3239899288758408
2.8825e-05,1.419972761117838
2.8925e-05,0.4401318259123577
2.9025e-05,1.297661813359919
2.9125e-05,0.567950199660722
2.9225e-05,1.165248947581833
2.9325e-05,0.7041948712094034
2.9425e-05,1.026096680630022
2.9525e-05,0.8454051355038923
2.9625e-05,0.8837363113980934
2.9725e-05,0.9879924633290729
2.9825e-05,0.7417842468978321
2.9925e-05,1.128340533266658
3.0025e-05,0.6038435478989417
3.0125e-05,1.262888203552841
3.0225e-05,0.4734229993946946
3.0325e-05,1.388217898290032
3.0425e-05,0.3538397129796393
3.0525e-05,1.501151045887021
3.0625e-05,0.2481326581832982
3.0725e-05,1.59882030668462
3.0825e-05,0.1589866701216197
3.0925e-05,1.678749552171733
3.1025e-05,0.08866405786828938
3.1125e-05,1.738912138967235
3.1225e-05,0.0389501211886916
3.1325e-05,1.777780443698906
3.1425e-05,0.0111054844477939
3.1525e-05,1.794371265953458
3.1625e-05,0.005846315765816667
3.1725e-05,1.788263378278392
3.1825e-05,0.02331807656314104
3.1925e-05,1.759604986956986
3.2025e-05,0.06308463065250332
3.2125e-05,1.709118863769735
3.2225e-05,0.1241166203506594
3.2325e-05,1.638086450053454
3.2425e-05,0.2048541895474211
3.2525e-05,1.548309782245192
3.2625e-05,0.3032463472165775
3.2725e-05,1.442071311603579
3.2825e-05,0.4167944724142465
3.2925e-05,1.322067426184994
3.3025e-05,0.5426116565608092
3.3125e-05,1.19134255028462
3.3225e-05,0.677499294517842
3.3325e-05,1.053216597655436
3.3425e-05,0.8180310591399793
3.3525e-05,0.9111938675160389
3.3625e-05,0.960634513653342
3.3725e-05,0.7688817508900789
3.3825e-05,1.101692230716242
3.3925e-05,0.6298924031121413
3.4025e-05,1.237627095518493
3.4125e-05,0.4977617363910728
3.4225e-05,1.364985509487707
3.4325e-05,0.3758480200398928
3.4425e-05,1.480534808909827
3.4525e-05,0.2672517655117033
3.4625e-05,1.581344900821661
3.4725e-05,0.1747316763295249
3.4825e-05,1.664857892583553
3.4925e-05,0.1006352480977638
3.5025e-05,1.728956158842824
3.5125e-05,0.04684160175481378
3.5225e-05,1.772012883470824
3.5325e-05,0.01472065793791204
3.5425e-05,1.792938718304342
3.5525e-05,0.005090258311326981
3.5625e-05,1.791202032790389
3.5725e-05,0.01820496916844778
3.5825e-05,1.766841545277255
3.5925e-05,0.05374617569686329
3.6025e-05,1.720470327062354
3.6125e-05,0.1107941591941577
3.6225e-05,1.653264763912898
3.6325e-05,0.1878867704371184
3.6425e-05,1.566929503690861
3.6525e-05,0.2830650433242345
3.6625e-05,1.463659382460008
3.6725e-05,0.3939113048262149
3.6825e-05,1.346075030770514
3.6925e-05,0.5176090268061527
3.7025e-05,1.217163108087266
3.7125e-05,0.6510123810582288
3.7225e-05,1.080191971409784
3.7325e-05,0.7907335743181242
3.7425e-05,0.9386404600859176
3.7525e-05,0.9332195234502145
3.7625e-05,0.7961022740677829
3.7725e-05,1.07485420549034
3.7825e-05,0.6561963746332499
3.7925e-05,1.212047690649726
3.8025e-05,0.5224778554956746
3.8125e-05,1.341313803986219
3.8225e-05,0.3983493877914593
3.8325e-05,1.459372498302212
3.8425e-05,0.2869673424509426
3.8525e-05,1.563228311846244
3.8625e-05,0.1911593070946453
3.8725e-05,1.650246680317833
3.8825e-05,0.1133587045266107
3.8925e-05,1.71822036711497
3.9025e-05,0.05553870918759164
3.9125e-05,1.765425528039322
3.9225e-05,0.01916892554756437
3.9325e-05,1.790666355801665
3.9425e-05,0.005174151467904628
3.9525e-05,1.79330216465305
3.9625e-05,0.01392271080013902
3.9725e-05,1.773262442819238
3.9825e-05,0.04520520980781734
3.9925e-05,1.731049515588618
4.0025e-05,0.09821450187659912
4.0125e-05,1.66773441637575
4.0225e-05,0.1715892621785733
4.0325e-05,1.584921913063356
4.0425e-05,0.263464023456527
4.0525e-05,1.484717242494735
4.0625e-05,0.3715048208480684
4.0725e-05,1.369664454326597
4.0825e-05,0.4929659829993781
4.0925e-05,1.242684116277413
4.1025e-05,0.6247601178173657
4.1125e-05,1.106997330509318
4.1225e-05,0.76353837701209
4.1325e-05,0.9660502326264623
4.1425e-05,0.9057731016336413
4.1525e-05,0.8234207215799682
4.1625e-05,1.047851855970004
4.1725e-05,0.6827288479631733
4.1825e-05,1.186174120461477
4.1925e-05,0.5475502228129886
4.2025e-05,1.317227904577699
4.2125e-05,0.4213237620336399
4.2225e-05,1.437683969417841
4.2325e-05,0.3072592122556606
4.2425e-05,1.544488450909714
4.2525e-05,0.2082546821371794
4.2625e-05,1.634929717541055
4.2725e-05,0.1268226339109106
4.2825e-05,1.706715436038066
4.2925e-05,0.06502993898257749
4.3025e-05,1.758024050332957
4.3125e-05,0.02444641467611972
4.3225e-05,1.787556085258804
4.3325e-05,0.006102326819903257
4.3425e-05,1.794562120862993
4.3525e-05,0.01047571758174164
4.3625e-05,1.778861678125395
4.3725e-05,0.03746753531666638
4.3825e-05,1.740846554520471
4.3925e-05,0.08638936393601783
4.4025e-05,1.681481502490106
4.4125e-05,0.1559777652989901
4.4225e-05,1.60226967833831
4.4325e-05,0.2444624995255503
4.4425e-05,1.505224887827189
4.4525e-05,0.3495953587674406
4.4625e-05,1.392811275982542
4.4725e-05,0.4687064969398289
4.4825e-05,1.267882408415646
4.4925e-05,0.59876673492185
4.5025e-05,1.133608251692517
4.5125e-05,0.7364705460490634
4.5225e-05,0.993397443466012
4.5325e-05,0.8783197645818909
4.5425e-05,0.8508106175618554
4.5525e-05,1.020709479472055
4.5625e-05,0.7094656860848334
4.5725e-05,1.160032713489243
4.5825e-05,0.5729549037414089
4.5925e-05,1.292748379310271
4.6025e-05,0.4447493422709882
4.6125e-05,1.415490269040291
4.6225e-05,0.3281099914684011
4.6325e-05,1.525141355161756
4.6425e-05,0.2260009644326125
4.6525e-05,1.618921324206579
4.6625e-05,0.1410149746986301
4.6725e-05,1.694451587860095
4.6825e-05,0.07530756789323624
4.6925e-05,1.749816887345313
4.7025e-05,0.03054821081790907
4.7125e-05,1.783611296015902
4.7225e-05,0.007873107449463769
4.7325e-05,1.794980701333087
4.7425e-05,0.007866254220080708
4.7525e-05,1.783633881307711
4.7625e-05,0.03054400068790458
4.7725e-05,1.749851981904683
4.7825e-05,0.07533008090975801
4.7925e-05,1.694492817337573
4.8025e-05,0.14106628888381
4.8125e-05,1.618957050411947
4.8225e-05,0.2260770519488063
4.8325e-05,1.52516286879868
4.8425e-05,0.328204319048201
4.8525e-05,1.415494080093865
4.8625e-05,0.4448520655190351
4.8725e-05,1.292734434193141
4.8825e-05,0.5730560925658686
4.8925e-05,1.159999179157134
4.9025e-05,0.7095574849277694
4.9125e-05,1.020657302494451
4.9225e-05,0.8508870307019316
4.9325e-05,0.8782462525717684
4.9425e-05,0.9934551373513625
4.9525e-05,0.7363812672454569
4.9625e-05,1.133645210243379
4.9725e-05,0.5986662499894874
4.9825e-05,1.267899872096335
4.9925e-05,0.4686030712586209
5.0025e-05,1.392810551790302
5.0125e-05,0.3494982838591599
5.0225e-05,1.505206665219049
5.0325e-05,0.2443815190591873
5.0425e-05,1.602236839961366
5.0525e-05,0.1559209178059426
5.0625e-05,1.681440146573123
5.0725e-05,0.08636100772699819
5.0825e-05,1.740808795455924
5.0925e-05,0.03746831797874206
5.1025e-05,1.778834943879315
5.1125e-05,0.01048295730990581
5.1225e-05,1.794557365160935
5.1325e-05,0.006098875386427862
5.1425e-05,1.787575100873497
5.1525e-05,0.0244399370810253
5.1625e-05,1.758060330927534
5.1725e-05,0.06504704096980894
5.1825e-05,1.706756737318894
5.1925e-05,0.1268690068851863
5.2025e-05,1.634966964233117
5.2125e-05,0.2083267631229971
5.2225e-05,1.544512339359141
5.2325e-05,0.3073506738500426
5.2425e-05,1.437691945045042
5.2525e-05,0.4214264501147569
5.2625e-05,1.317216684098118
5.2725e-05,0.5476531503613485
5.2825e-05,1.186144722141977
5.2925e-05,0.682822938274971
5.3025e-05,1.047803281058744
5.3125e-05,0.8235003858921998
5.3225e-05,0.9057024405835252
5.3325e-05,0.9661116816265787
5.3425e-05,0.7634514098373607
5.3525e-05,1.107037594660463
5.3625e-05,0.6246611894640184
5.3725e-05,1.242705065294368
5.3825e-05,0.4928629753680034
5.3925e-05,1.369667049940557
5.4025e-05,0.3714058656655559
5.4125e-05,1.484702192707053
5.4225e-05,0.2633797225520718
5.4325e-05,1.584891671155911
5.4425e-05,0.1715275520968186
5.4525e-05,1.6676941057299
5.4625e-05,0.09818014850660278
5.4725e-05,1.731009942136836
5.4825e-05,0.04520005574655608
5.4925e-05,1.77323215243873
5.5025e-05,0.01393084865618899
5.5125e-05,1.793292693562642
5.5225e-05,0.005172426334154013
5.5325e-05,1.790681243561417
5.5425e-05,0.01916120767745128
5.5525e-05,1.765459316918331
5.5625e-05,0.05555032753486806
5.5725e-05,1.718261324032639
5.5825e-05,0.1133993443172417
5.5925e-05,1.650285849803471
5.6025e-05,0.1912269587755007
5.6125e-05,1.563255461575769
5.6225e-05,0.287055660933842
5.6325e-05,1.459383253823098
5.6425e-05,0.3984505783038111
5.6525e-05,1.341306210037908
5.6625e-05,0.5225815135780969
5.6725e-05,1.21202224732988
5.6825e-05,0.6562925689919596
5.6925e-05,1.074809174260813
5.7025e-05,0.7961856517018404
5.7125e-05,0.9331532612444725
5.7225e-05,0.9387061350240148
5.7325e-05,0.7906487456128416
5.7425e-05,1.080236324188496
5.7525e-05,0.6509165026828565
5.7625e-05,1.21718783079305
5.7725e-05,0.5175057143380202
5.7825e-05,1.346082183014622
5.7925e-05,0.3938108332872128
5.8025e-05,1.463647935700814
5.8125e-05,0.2829774989910318
5.8225e-05,1.566901981887208
5.8325e-05,0.1878198410875369
5.8425e-05,1.653225833125853
5.8525e-05,0.1107542657873
5.8625e-05,1.720429551901147
5.8725e-05,0.05373560466325591
5.8825e-05,1.766808272723048
5.8925e-05,0.01821265353484054
5.9025e-05,1.791188077372823
5.9125e-05,0.005087691341439265
5.9225e-05,1.792949584906389
5.9325e-05,0.01471223766869328
5.9425e-05,1.772043512139601
5.9525e-05,0.04684894135397562
5.9625e-05,1.728995825344183
5.9725e-05,0.1006706012877183
5.9825e-05,1.66489809184721
5.9925e-05,0.1747942596003787
6.0025e-05,1.58137466015213
6.0125e-05,0.2673373169838124
6.0225e-05,1.480548697993991
6.0325e-05,0.3759470690485681
6.0425e-05,1.364981494692054
6.0525e-05,0.4978646613370097
6.0625e-05,1.237604378406052
6.0725e-05,0.6299910797027833
6.0825e-05,1.101651607243882
6.0925e-05,0.7689680372134508
6.1025e-05,0.9605722007052475
6.112499999999999e-05,0.9112632330694668
6.1225e-05,0.8179504341304016
6.1325e-05,1.05326378068823
6.1425e-05,0.6774052129115925
6.1525e-05,1.191371121626733
6.162499999999999e-05,0.5425092362172974
6.1725e-05,1.322077285348399
6.1825e-05,0.4166921042337805
6.1925e-05,1.442063596978535
6.2025e-05,0.3031555007030983
6.212500000000001e-05,1.548285264371541
6.222499999999999e-05,0.2047828451721512
6.2325e-05,1.638048847056099
6.2425e-05,0.1240712443626242
6.2525e-05,1.709077425623084
6.2625e-05,0.06306851533634592
6.272500000000001e-05,1.759569093375477
6.2825e-05,0.02332493342060621
6.2925e-05,1.788244961640836
6.3025e-05,0.005848964506142607
6.3125e-05,1.794377932538867
6.322500000000001e-05,0.011098140397569
6.332499999999999e-05,1.777808006150382
6.3425e-05,0.03894996118892571
6.3525e-05,1.73894985289206
6.3625e-05,0.08869343991768908
6.3725e-05,1.678790499300695
6.382500000000001e-05,0.1590444435526821
6.3925e-05,1.598853054070218
6.4025e-05,0.2482135523180461
6.4125e-05,1.501167652228378
6.4225e-05,0.353936610437357
6.432500000000001e-05,1.388218239467329
6.442499999999999e-05,0.4735267386410393
6.4525e-05,1.2628699874992
6.4625e-05,0.6039435488743575
6.4725e-05,1.128303533503244
6.4825e-05,0.7418732310207048
6.492500000000001e-05,0.9879347623390075
6.502499999999999e-05,0.8838095949635506
6.5125e-05,0.8453280644605274
6.5225e-05,1.026147916271
6.5325e-05,0.7041031425807025
6.5425e-05,1.165281632464746
6.552499999999999e-05,0.5678485767620284
6.5625e-05,1.297675120733282
6.5725e-05,0.4400288771609829
6.5825e-05,1.419968404500007
6.5925e-05,0.3238962850475094
6.602500000000001e-05,1.529058230343333
6.612499999999999e-05,0.2224003573126145
6.6225e-05,1.622177645784715
6.6325e-05,0.1381190734751817
6.6425e-05,1.696964538499389
6.6525e-05,0.07318963129643624
6.662500000000001e-05,1.751522611426516
6.6725e-05,0.02926207206455901
6.6825e-05,1.784466806364621
6.6925e-05,0.007451612053508482
6.7025e-05,1.794963406714089
6.712500000000001e-05,0.00832157929757478
6.722499999999999e-05,1.782745848955535
6.7325e-05,0.03186360658238627
6.7425e-05,1.74811481216793
6.7525e-05,0.07747999291678498
6.7625e-05,1.691950196960477
6.772500000000001e-05,0.1439917808068799
6.7825e-05,1.615673358907219
6.7925e-05,0.2297037051637679
6.8025e-05,1.521221371247635
6.8125e-05,0.3324401935315227
6.8225e-05,1.41099541600059
6.832499999999999e-05,0.4495893605869134
6.8425e-05,1.287793306508298
6.8525e-05,0.5781745296818146
6.8625e-05,1.154739774352966
6.8725e-05,0.7149266900671791
6.882500000000001e-05,1.015214219784848
6.892499999999999e-05,0.8563707527150926
6.9025e-05,0.8727564540458896
6.9125e-05,0.9989131676010804
6.9225e-05,0.7309854340587612
6.9325e-05,1.138940400835601
6.942499999999999e-05,0.5935002280476668
6.9525e-05,1.272898327524762
6.9625e-05,0.4637987668804698
6.9725e-05,1.397384254631359
6.9825e-05,0.3451789480504235
6.992500000000001e-05,1.509239881558277
7.002499999999999e-05,0.2406553485490577
7.0125e-05,1.605627058162723
7.0225e-05,0.152883068455882
7.0325e-05,1.684101445706157
7.0425e-05,0.08408893079315391
7.052500000000001e-05,1.742674090752661
7.0625e-05,0.03601924610646967
7.0725e-05,1.779856360768688
7.0825e-05,0.009893821862595785
7.0925e-05,1.794710311763155
7.102500000000001e-05,0.006385533802516991
7.112499999999999e-05,1.786853714148803
7.1225e-05,0.02559495550160888
7.1325e-05,1.756483280353085
7.1425e-05,0.06704091936860825
7.1525e-05,1.704364558892513
7.162500000000001e-05,0.1296511037622863
7.1725e-05,1.631819500846133
7.1825e-05,0.2118254634630751
7.1925e-05,1.54069023439411
7.2025e-05,0.3114781645104936
7.2125e-05,1.433291687601047
7.222499999999999e-05,0.4260764875424093
7.2325e-05,1.312350792507897
7.2425e-05,0.5527080330575378
7.2525e-05,1.180937241481003
7.2625e-05,0.6881544622974467
7.272500000000001e-05,1.042384258545379
7.282499999999999e-05,0.8289726726195906
7.2925e-05,0.9002108787550908
7.3025e-05,0.9715863268037169
7.3125e-05,0.7580257663846962
7.3225e-05,1.112375565799955
7.332499999999999e-05,0.6194415630419784
7.3425e-05,1.247770574897007
7.3525e-05,0.4879790463663672
7.3625e-05,1.374331757934926
7.3725e-05,0.3669839517736023
7.382500000000001e-05,1.488847629257909
7.392499999999999e-05,0.2595315171548075
7.4025e-05,1.588412617191725
7.4125e-05,0.1683510427514
7.4225e-05,1.670501423439648
7.4325e-05,0.09575567708008037
7.442499999999999e-05,1.733032464402807
7.4525e-05,0.04358939735516507
7.4625e-05,1.774418708607141
7.4725e-05,0.01317426869664104
7.4825e-05,1.793613725518868
7.492500000000001e-05,0.005291263038015445
7.502499999999999e-05,1.790126941361558
7.5125e-05,0.02015067219838537
7.5225e-05,1.764044204650463
7.5325e-05,0.05738633200720468
7.5425e-05,1.7160219413372
7.552500000000001e-05,0.1160343867069775
7.5625e-05,1.647278231770917
7.5725e-05,0.1945940335038041
7.5825e-05,1.55955626633154
7.5925e-05,0.2910689515435174
7.6025e-05,1.455086288304973
7.612499999999999e-05,0.4030086866515887
7.6225e-05,1.336521675941457
7.6325e-05,0.5275680752288586
7.6425e-05,1.206869437045722
7.6525e-05,0.6615811216401306
7.662500000000001e-05,1.06942002696809
7.672499999999999e-05,0.8016409032047782
7.6825e-05,0.9276645311971922
7.6925e-05,0.9441911392835715
7.7025e-05,0.785201092723144
7.7125e-05,1.085610182544832
7.722499999999999e-05,0.6456460022341072
7.7325e-05,1.222315576772127
7.7425e-05,0.5125474238095881
7.7525e-05,1.350833417055967
7.7625e-05,0.38929091710319
7.772500000000001e-05,1.467901936996108
7.782499999999999e-05,0.2790109236231844
7.7925e-05,1.570551025846205
7.8025e-05,0.184507617419067
7.8125e-05,1.65617634553874
7.8225e-05,0.108179590796913
7.832499999999999e-05,1.722607614648108
7.8425e-05,0.05196412547102336
7.8525e-05,1.768158445164264
7.8625e-05,0.01728977774715263
7.8725e-05,1.791675919095042
7.882500000000001e-05,0.005037742748981954
7.892499999999999e-05,1.792563052075604
7.9025e-05,0.01553551449438151
7.9125e-05,1.770792183397101
7.9225e-05,0.04852506992551178
7.9325e-05,1.726911163322498
7.942500000000001e-05,0.103156327228846
7.952499999999999e-05,1.662033021419201
7.9625e-05,0.1780266282913233
7.9725e-05,1.577802008128993
7.9825e-05,0.2712335232938348
7.9925e-05,1.476358742163146
8.002499999999999e-05,0.3804090399379575
8.0125e-05,1.360280509004387
8.0225e-05,0.5027784465582222
8.0325e-05,1.232512205150646
8.0425e-05,0.6352316585163308
8.052500000000001e-05,1.096297535205451
8.062499999999999e-05,0.7744023488959286
8.0725e-05,0.955092598680817
8.0825e-05,0.9167538642951932
8.0925e-05,0.812482396804647
8.1025e-05,1.058670644583445
8.112499999999999e-05,0.6720897097916745
8.1225e-05,1.196557101242264
8.1325e-05,0.5374800333263094
8.1425e-05,1.326910251824827
8.1525e-05,0.4120786044999894
8.162500000000001e-05,1.446421324455851
8.172499999999999e-05,0.299074431644695
8.1825e-05,1.552057990923943
8.1925e-05,0.2013375465563922
8.2025e-05,1.641140388729265
8.2125e-05,0.1213487775796093
8.222499999999999e-05,1.711409240521107
