Vout_Sampled (fin=19531.25) X,Vout_Sampled (fin=19531.25) Y,Vout_Sampled (fin=29296.88) X,Vout_Sampled (fin=29296.88) Y,Vout_Sampled (fin=68359.38) X,Vout_Sampled (fin=68359.38) Y,Vout_Sampled (fin=166015.6) X,Vout_Sampled (fin=166015.6) Y,Vout_Sampled (fin=302734.4) X,Vout_Sampled (fin=302734.4) Y,Vout_Sampled (fin=517578.1) X,Vout_Sampled (fin=517578.1) Y,Vout_Sampled (fin=771484.4) X,Vout_Sampled (fin=771484.4) Y,Vout_Sampled (fin=1064453) X,Vout_Sampled (fin=1064453) Y,Vout_Sampled (fin=1533203) X,Vout_Sampled (fin=1533203) Y,Vout_Sampled (fin=1943359) X,Vout_Sampled (fin=1943359) Y,Vout_Sampled (fin=2568359) X,Vout_Sampled (fin=2568359) Y,Vout_Sampled (fin=3232422) X,Vout_Sampled (fin=3232422) Y,Vout_Sampled (fin=3916016) X,Vout_Sampled (fin=3916016) Y,Vout_Sampled (fin=4677734) X,Vout_Sampled (fin=4677734) Y,Vout_Sampled (fin=4970703) X,Vout_Sampled (fin=4970703) Y
1.125e-06,1.014447854653835,1.125e-06,1.071083064573464,1.125e-06,1.288314879262485,1.125e-06,1.693483973632142,1.125e-06,1.718433211768793,1.125e-06,0.6730269133620735,1.125e-06,0.06006660629160592,1.125e-06,1.480031610966676,1.125e-06,0.3648079772321589,1.125e-06,1.070954907297587,1.125e-06,0.08168170581454574,1.125e-06,1.52335592189003,1.125e-06,1.388075859670626,1.125e-06,0.3196865022231971,1.125e-06,1.739774893507734
1.225e-06,1.025332062610345,1.225e-06,1.087224251503421,1.225e-06,1.322577986412432,1.225e-06,1.732278531309273,1.225e-06,1.63518907985998,1.225e-06,0.4083030738123515,1.225e-06,0.3008516300180381,1.225e-06,1.77767997089893,1.225e-06,0.005507222318225194,1.225e-06,1.783857919649053,1.225e-06,0.5731246206198998,1.225e-06,0.04752828104222714,1.225e-06,0.9940892961743493,1.225e-06,1.606044521180718,1.225e-06,0.06619025536387976
1.325e-06,1.036197394886369,1.325e-06,1.103301993150659,1.325e-06,1.356064051078696,1.325e-06,1.762025367119493,1.325e-06,1.525419515649174,1.325e-06,0.195132164685012,1.325e-06,0.6796645730042778,1.325e-06,1.697253607158285,1.325e-06,0.4141545291236827,1.325e-06,1.335176282138631,1.325e-06,1.746312576739242,1.325e-06,1.034518148845011,1.325e-06,0.2672182974817639,1.325e-06,0.09814432867327183,1.325e-06,1.727824588115528
1.425e-06,1.047044174671055,1.425e-06,1.119310854133294,1.425e-06,1.38871163963125,1.425e-06,1.78240201400089,1.425e-06,1.39308745868893,1.425e-06,0.05585975786142347,1.425e-06,1.109222941558388,1.425e-06,1.273228184662461,1.425e-06,1.239763666389169,1.425e-06,0.314113016674098,1.425e-06,1.15480009779213,1.425e-06,1.63350086028984,1.425e-06,1.790176483093111,1.425e-06,1.765551480972582,1.425e-06,0.07873163058673735
1.525e-06,1.057866866230277,1.525e-06,1.135245350790417,1.525e-06,1.42045520720079,1.525e-06,1.793186286122119,1.525e-06,1.242965921676455,1.525e-06,0.005082300602065239,1.525e-06,1.490571881511284,1.525e-06,0.6883147991569949,1.525e-06,1.773755270995,1.525e-06,0.06367386509635237,1.525e-06,0.0317508736695317,1.525e-06,0.1144611548614974,1.525e-06,0.1499587960451168,1.525e-06,0.006370455809259504,1.525e-06,1.714734695679804
1.625e-06,1.068665786789165,1.625e-06,1.151100186012549,1.625e-06,1.451238820557995,1.625e-06,1.794249027057585,1.625e-06,1.080471626580078,1.625e-06,0.04811826461309594,1.625e-06,1.735881276616033,1.625e-06,0.1946702955078786,1.625e-06,1.557937472223642,1.625e-06,0.9127809030906412,1.625e-06,0.7203662853881639,1.625e-06,0.8648158933094301,1.625e-06,1.175599126537347,1.625e-06,1.785274609769071,1.625e-06,0.09238538269197408
1.725e-06,1.079436958924889,1.725e-06,1.166869939552409,1.725e-06,1.481005672492878,1.725e-06,1.785613826853977,1.725e-06,0.9114679899608706,1.725e-06,0.1804553593858446,1.725e-06,1.788646349884192,1.725e-06,0.005015287356749198,1.725e-06,0.7771253207681784,1.725e-06,1.745006248321893,1.725e-06,1.783617358199126,1.725e-06,1.717191519830058,1.725e-06,1.222999603328452,1.725e-06,0.05929924149714316,1.725e-06,1.700567604623785
1.825e-06,1.090183436675605,1.825e-06,1.182549282469972,1.825e-06,1.509700731971025,1.825e-06,1.767339124376485,1.825e-06,0.7420512267282173,1.825e-06,0.3882158189427581,1.825e-06,1.636670087840014,1.825e-06,0.201016354362186,1.825e-06,0.101866144347775,1.825e-06,1.466755715340173,1.825e-06,1.004311961145972,1.825e-06,0.2097714845748025,1.825e-06,0.1240323070363381,1.825e-06,1.66195045666298,1.825e-06,0.107153826526784
1.925e-06,1.100903659718535,1.925e-06,1.198132873507198,1.925e-06,1.537271515662248,1.925e-06,1.739636003558581,1.925e-06,0.5783338267881111,1.925e-06,0.6496186230993944,1.925e-06,1.314915999684445,1.925e-06,0.6981685999864776,1.925e-06,0.1119389231170612,1.925e-06,0.4431591960086469,1.925e-06,0.007406917018388734,1.925e-06,0.6963939959060147,1.925e-06,1.783577412882187,1.925e-06,0.2484199111077358,1.925e-06,1.685309525734362
2.025e-06,1.111591252001439,2.025e-06,1.213615446748768,2.025e-06,1.563666526846994,2.025e-06,1.702803569542967,2.025e-06,0.4262207549386394,2.025e-06,0.9372617813276054,2.025e-06,0.8975309963807827,2.025e-06,1.28223884415821,2.025e-06,0.7984835450591252,2.025e-06,0.02046406657420561,2.025e-06,0.8728906574697289,2.025e-06,1.771437980523462,2.025e-06,0.303377571222229,2.025e-06,1.41545382004781,2.025e-06,0.1229748218177531
2.125e-06,1.122246979859893,2.125e-06,1.22899213350535,2.125e-06,1.588837731116371,2.125e-06,1.657243859926916,2.125e-06,0.29120057780065,2.125e-06,1.220994265717514,2.125e-06,0.4807257722763769,2.125e-06,1.701631143508358,2.125e-06,1.572084269313803,2.125e-06,0.7542015458500361,2.125e-06,1.794928998907186,2.125e-06,0.3300009126252707,2.125e-06,0.9440198809514803,2.125e-06,0.543116077023601,2.125e-06,1.668969825966816
2.225e-06,1.132869225321738,2.225e-06,1.244256961821279,2.225e-06,1.612738099071114,2.225e-06,1.603452045501218,2.225e-06,0.1781423188712455,2.225e-06,1.471079069181462,2.225e-06,0.1605545562012869,2.225e-06,1.775729472085487,2.225e-06,1.76896371851376,2.225e-06,1.679485652544674,2.225e-06,0.8507275318937302,2.225e-06,0.5352992048725086,2.225e-06,1.429489588209569,2.225e-06,1.085558365130617,2.225e-06,0.1398811831399524
2.325e-06,1.143456406567435,2.325e-06,1.259405143352281,2.325e-06,1.6353239368705,2.325e-06,1.542012422618528,2.325e-06,0.09112478282196064,2.325e-06,1.661308051884641,2.325e-06,0.0107812231270777,2.325e-06,1.472492248853716,2.325e-06,1.219940145966464,2.325e-06,1.580434219830952,2.325e-06,0.009348715670820965,2.325e-06,1.794281106989324,2.325e-06,0.03456730864029774,2.325e-06,0.8955573748422094,2.325e-06,1.651612250454514
2.425e-06,1.154006923094618,2.425e-06,1.274431545695992,2.425e-06,1.656553359462105,2.425e-06,1.47359309967126,2.425e-06,0.03328631339908231,2.425e-06,1.771747172117888,2.425e-06,0.06589684594770978,2.425e-06,0.9224700155260172,2.425e-06,0.3961097237495712,2.425e-06,0.5866402689230967,2.425e-06,1.026209636714059,2.425e-06,0.4708339150723402,2.425e-06,1.715888828764184,2.425e-06,0.7256028066127613,2.425e-06,0.1577903550558513
2.525e-06,1.164519186243487,2.525e-06,1.289331077619094,2.525e-06,1.676387451420599,2.525e-06,1.398938872864117,2.525e-06,0.006712113403444766,2.525e-06,1.790814375753165,2.525e-06,0.3131907406172216,2.525e-06,0.3627809200212114,2.525e-06,0.005040036697748607,2.525e-06,0.005032777583325998,2.525e-06,1.779914776056353,2.525e-06,0.3873327744595728,2.525e-06,0.4981570997153243,2.525e-06,1.248495937490201,2.525e-06,1.633236478584727
2.625e-06,1.174991612943151,2.625e-06,1.304098690946631,2.625e-06,1.694790099344069,2.625e-06,1.318858267510174,2.625e-06,0.01236175286574249,2.625e-06,1.716497256456909,2.625e-06,0.6956679084692204,2.625e-06,0.0346503432489445,2.625e-06,0.3823314652730433,2.625e-06,0.6002103423875991,2.625e-06,0.6986000933606291,2.625e-06,1.784904605255265,2.625e-06,0.7093892350012903,2.625e-06,0.3937971100088083,2.625e-06,0.176713729793706
2.725e-06,1.185422625933527,2.725e-06,1.318729384162094,2.725e-06,1.711725750902614,2.725e-06,1.234226959005221,2.725e-06,0.05002983136364319,2.725e-06,1.556577877139309,2.725e-06,1.125202794195955,2.725e-06,0.07943106503522848,2.725e-06,1.203908823762426,2.725e-06,1.589371404314638,2.725e-06,0.03752226031326132,2.725e-06,0.6271491736703307,2.725e-06,1.599271341182616,2.725e-06,1.544980120472509,2.725e-06,1.613847723515457
2.825e-06,1.195810654009217,2.825e-06,1.333217896005123,2.825e-06,1.72716434615908,2.825e-06,1.145961175015797,2.825e-06,0.1183581022789015,2.825e-06,1.327814780754163,2.825e-06,1.502848559050524,2.825e-06,0.4777690110298721,2.825e-06,1.764628916384293,2.825e-06,1.67259912528173,2.825e-06,1.175801415026165,2.825e-06,0.2578737934174354,2.825e-06,0.005025480508349136,2.825e-06,0.143914007450381,2.825e-06,0.1966179612236262
2.925e-06,1.206154133024952,2.925e-06,1.347559925121082,2.925e-06,1.741077804056023,2.925e-06,1.05502050024935,2.925e-06,0.2148815940169128,2.925e-06,1.054194126908649,2.925e-06,1.741626748013209,2.925e-06,1.057992979320908,2.925e-06,1.583388689715506,2.925e-06,0.7400391901123992,2.925e-06,1.73900971714465,2.925e-06,1.743648092492773,2.925e-06,1.591779678627406,2.925e-06,1.737171629384097,2.925e-06,1.593490597031468
3.025e-06,1.216451505277026,3.025e-06,1.361750306850704,3.025e-06,1.753439317682036,3.025e-06,0.9623953559916568,3.025e-06,0.3361171073160703,3.025e-06,0.7644096174497731,3.025e-06,1.78653931396852,3.025e-06,1.570122649242107,3.025e-06,0.8153143410961038,3.025e-06,0.01786825709047289,3.025e-06,0.5524099112353694,3.025e-06,0.7933253780747601,3.025e-06,0.7207858613250921,3.025e-06,0.0163703998316798,3.025e-06,0.2174994313161701
3.125e-06,1.226701221593129,3.125e-06,1.375784233287744,3.125e-06,1.764226936664207,3.125e-06,0.869091770600682,3.125e-06,0.477690939506236,3.125e-06,0.4888459701163126,3.125e-06,1.627190584834758,3.125e-06,1.793599288710209,3.125e-06,0.1199893011666384,3.125e-06,0.455688194899081,3.125e-06,0.09109330488668427,3.125e-06,0.1515703945355601,3.125e-06,0.4879320739733556,3.125e-06,1.794148964666648,3.125e-06,1.572222360711683
3.225e-06,1.236901735733468,3.225e-06,1.38965694888038,3.225e-06,1.773424827897792,3.225e-06,0.776124464710618,3.225e-06,0.6344980319451849,3.225e-06,0.2563922985144725,3.225e-06,1.300246697122447,3.225e-06,1.632112800898395,3.225e-06,0.09445062061351717,3.225e-06,1.4774989528678,3.225e-06,1.317271547384166,3.225e-06,1.671973020184477,3.225e-06,1.720694947970547,3.225e-06,0.03188638105690891,3.225e-06,0.2392747519887482
3.325e-06,1.247051511667227,3.325e-06,1.403363753107464,3.325e-06,1.781004395300279,3.325e-06,0.6845039453050967,3.325e-06,0.8008798872566218,3.325e-06,0.09141566294090175,3.325e-06,0.8810553004805836,3.325e-06,1.155073691891434,3.325e-06,0.7604024640828445,3.325e-06,1.74036200011218,3.325e-06,1.673414478426681,3.325e-06,0.963359283828512,3.325e-06,0.03747420713833113,3.325e-06,1.706677776926967,3.325e-06,1.550021254602651
3.425e-06,1.257149022617953,3.425e-06,1.416900002537141,3.425e-06,1.786958769353199,3.425e-06,0.5952263287400827,3.425e-06,0.9708371551266861,3.425e-06,0.0112077412341641,3.425e-06,0.4662410013753832,3.425e-06,0.568084134735064,3.425e-06,1.546096652125013,3.425e-06,0.8984856962786134,3.425e-06,0.4164783113643122,3.425e-06,0.07227395560009392,3.425e-06,1.419818964321346,3.425e-06,0.1880479588065219,3.425e-06,0.2619756534987744
3.525e-06,1.267192747063971,3.525e-06,1.430261108464163,3.525e-06,1.791275415780501,3.525e-06,0.5092616586239013,3.525e-06,1.138237327709233,3.525e-06,0.02417303545764218,3.525e-06,0.1513981346770211,3.525e-06,0.1241844655506921,3.525e-06,1.777363052118618,3.525e-06,0.05857263191810026,3.525e-06,0.1684874259834509,3.525e-06,1.572497184964083,3.525e-06,0.9557672353139912,3.525e-06,1.488796929962895,3.525e-06,1.526943187504452
3.625e-06,1.2771811723801,3.625e-06,1.443442545423281,3.625e-06,1.793946130102752,3.625e-06,0.4275454763595942,3.625e-06,1.297044182206275,3.625e-06,0.1289487838805382,3.625e-06,0.009062244497025303,3.625e-06,0.01463568955399362,3.625e-06,1.255544171289136,3.625e-06,0.3251920413489231,3.625e-06,1.446441722418569,3.625e-06,1.131072342508864,3.625e-06,0.2949844389546689,3.625e-06,0.459537700143929,3.625e-06,0.2855321586737401
3.725e-06,1.287112794339905,3.725e-06,1.45643981608803,3.725e-06,1.794987489922093,3.725e-06,0.3509655949133064,3.725e-06,1.441528684870279,3.725e-06,0.3145492982214281,3.725e-06,0.07201292287857006,3.725e-06,0.286586398167797,3.725e-06,0.4283421632891471,3.725e-06,1.347383831832904,3.725e-06,1.585048945043594,3.725e-06,0.0228364527341466,3.725e-06,1.785379178483821,3.725e-06,1.17571048997342,3.725e-06,1.503022706450346
3.825e-06,1.296986117726934,3.825e-06,1.469248718567974,3.825e-06,1.794362945885359,3.825e-06,0.2803538418662975,3.825e-06,1.566482571738748,3.825e-06,0.5615154434883511,3.825e-06,0.325728531354631,3.825e-06,0.8228087355298499,3.825e-06,0.006224383615093444,3.825e-06,1.781587803938819,3.825e-06,0.2947948250087374,3.825e-06,1.44874611946003,3.825e-06,0.129672621816234,3.825e-06,0.8023345874830168,3.825e-06,0.3099066377382002
3.925e-06,1.306799648315257,3.925e-06,1.481864596401782,3.925e-06,1.792091400266402,3.925e-06,0.2164790673166052,3.925e-06,1.667397142704417,3.925e-06,0.8439569713199098,3.925e-06,0.7117402563513789,3.925e-06,1.392250841867944,3.925e-06,0.3514586907977039,3.925e-06,1.05698161899307,3.925e-06,0.2674144664371528,3.925e-06,1.29043080568002,3.925e-06,1.211900646631685,3.925e-06,0.8179548894969871,3.925e-06,1.478273437817845
4.025e-06,1.316551914443741,4.025e-06,1.494283319681084,4.025e-06,1.788175245718298,4.025e-06,0.1600349869024649,4.025e-06,1.740628192041725,4.025e-06,1.132267908082082,4.025e-06,1.141107860238378,4.025e-06,1.749636196428436,4.025e-06,1.167489251983439,4.025e-06,0.1258528051803643,4.025e-06,1.559547087372964,4.025e-06,0.005047713834964876,4.025e-06,1.186846436186786,4.025e-06,1.160783998558607,4.025e-06,0.3350984172689612
4.124999999999999e-06,1.326241457547519,4.124999999999999e-06,1.506500680646866,4.124999999999999e-06,1.782619322770655,4.124999999999999e-06,0.1116351034572933,4.124999999999999e-06,1.783547308854394,4.124999999999999e-06,1.396229819435617,4.124999999999999e-06,1.514921012150138,4.124999999999999e-06,1.74104304561804,4.124999999999999e-06,1.753907894290224,4.124999999999999e-06,0.2128421204613783,4.124999999999999e-06,1.476489334507635,4.124999999999999e-06,1.305224499063569,4.124999999999999e-06,0.1438932639460625,4.124999999999999e-06,0.4734277608477022,4.124999999999999e-06,1.452746880847994
4.224999999999999e-06,1.335866797756751,4.224999999999999e-06,1.518512539781106,4.224999999999999e-06,1.775435330715547,4.224999999999999e-06,0.07180567619634856,4.224999999999999e-06,1.794595258088356,4.224999999999999e-06,1.608179413692499,4.224999999999999e-06,1.747087074869234,4.224999999999999e-06,1.37001695569178,4.224999999999999e-06,1.607577369042619,4.224999999999999e-06,1.203160362583232,4.224999999999999e-06,0.1909504362503596,4.224999999999999e-06,1.435647574166343,4.224999999999999e-06,1.788876358491269,4.224999999999999e-06,1.476942000426026,4.224999999999999e-06,0.3610542305161302
4.324999999999999e-06,1.345426493969847,4.324999999999999e-06,1.530314824570145,4.324999999999999e-06,1.766631619674911,4.324999999999999e-06,0.04097949487828463,4.324999999999999e-06,1.773371174045062,4.324999999999999e-06,1.745907083832337,4.324999999999999e-06,1.784128281517249,4.324999999999999e-06,0.7963747032150454,4.324999999999999e-06,0.8536681910326231,4.324999999999999e-06,1.794987511992633,4.324999999999999e-06,0.3849740859722769,4.324999999999999e-06,0.01955565187930221,4.324999999999999e-06,0.275269846152745,4.324999999999999e-06,0.197886216138669,4.324999999999999e-06,1.426471798876884
4.424999999999999e-06,1.354919110415635,4.424999999999999e-06,1.541903472739535,4.424999999999999e-06,1.756239223573717,4.424999999999999e-06,0.01949097002019001,4.424999999999999e-06,1.720640529337398,4.424999999999999e-06,1.794972055873849,4.424999999999999e-06,1.61746266132113,4.424999999999999e-06,0.2674234402448731,4.424999999999999e-06,0.1395556470279071,4.424999999999999e-06,1.210517845597573,4.424999999999999e-06,1.65322962214136,4.424999999999999e-06,1.147073292313837,4.424999999999999e-06,0.9823682697331696,4.424999999999999e-06,1.699707755455806,4.424999999999999e-06,0.3877217070338678
4.525e-06,1.36434321728404,4.525e-06,1.553274691817797,4.525e-06,1.744262401109729,4.525e-06,0.007575879039797122,4.525e-06,1.638307216365309,4.525e-06,1.750227541140741,4.525e-06,1.285441919496026,4.525e-06,0.0111178172337364,4.525e-06,0.07844632712568558,4.525e-06,0.2175924852309039,4.525e-06,1.350953592676113,4.525e-06,1.56155231328737,4.525e-06,1.398019912996625,4.525e-06,0.0359855734920159,4.525e-06,1.399483236905423
4.625e-06,1.373697389193768,4.625e-06,1.564424537297495,4.625e-06,1.730728369287114,4.625e-06,0.005361488666060756,4.625e-06,1.52933624771979,4.625e-06,1.616343520271867,4.625e-06,0.8645860418979855,4.625e-06,0.1378506977496711,4.625e-06,0.7225771333409159,4.625e-06,0.1221946450230091,4.625e-06,0.1079968172323867,4.625e-06,0.06585398027326911,4.625e-06,0.04516216936163439,4.625e-06,1.793326045334449,4.625e-06,0.4151043944293364
4.725e-06,1.382980229566159,4.725e-06,1.575349284417762,4.725e-06,1.715661949409015,4.725e-06,0.0128717563829341,4.725e-06,1.397661448986566,4.725e-06,1.407349841334645,4.725e-06,0.4519032499869101,4.725e-06,0.5929591295839461,4.725e-06,1.518914949445927,4.725e-06,1.049349172217962,4.725e-06,0.5176801412790165,4.725e-06,0.9800150609054881,4.725e-06,1.730923854723851,4.725e-06,0.01393162906849298,4.725e-06,1.371824906763538
4.825e-06,1.392190333038648,4.825e-06,1.586045440696475,4.825e-06,1.699090858038213,4.825e-06,0.03002740884695665,4.825e-06,1.248032157910673,4.825e-06,1.145159538336782,4.825e-06,0.1424959866066764,4.825e-06,1.18031588254907,4.825e-06,1.784143977661804,4.825e-06,1.780138750841767,4.825e-06,1.724760559211166,4.825e-06,1.663554218623899,4.825e-06,0.4641749537432786,4.825e-06,1.742644541210197,4.825e-06,0.4431744942590527
4.924999999999999e-06,1.401326313494089,4.924999999999999e-06,1.596508860663779,4.924999999999999e-06,1.681045869136517,4.924999999999999e-06,0.05663941418228675,4.924999999999999e-06,1.085847319864363,4.924999999999999e-06,0.8572671330066617,4.924999999999999e-06,0.007645541356265063,4.924999999999999e-06,1.646893795070851,4.924999999999999e-06,1.290490663388464,4.924999999999999e-06,1.354236734147402,4.924999999999999e-06,1.212095812193371,4.924999999999999e-06,0.142250128920037,4.924999999999999e-06,0.7471168376545981,4.924999999999999e-06,0.1353947388548685,4.924999999999999e-06,1.34350924426689
5.024999999999999e-06,1.410386792540626,5.024999999999999e-06,1.606736073789277,5.024999999999999e-06,1.661560193555887,5.024999999999999e-06,0.09241929463548018,5.024999999999999e-06,0.9169591959020765,5.024999999999999e-06,0.5738594259041111,5.024999999999999e-06,0.0784074683566323,5.024999999999999e-06,1.791754994053432,5.024999999999999e-06,0.4614434312464957,5.024999999999999e-06,0.3308974958762765,5.024999999999999e-06,0.04838016187843868,5.024999999999999e-06,0.8100592346435215,5.024999999999999e-06,1.574652905073338,5.024999999999999e-06,1.555765255785154,5.024999999999999e-06,0.4718087243057096
5.124999999999999e-06,1.419370407672088,5.124999999999999e-06,1.616724046970728,5.124999999999999e-06,1.640669813209306,5.124999999999999e-06,0.1369782013093344,5.124999999999999e-06,0.7474598423435349,5.124999999999999e-06,0.3246496333538962,5.124999999999999e-06,0.3384605523398625,5.124999999999999e-06,1.552410063460601,5.124999999999999e-06,0.009056532747040411,5.124999999999999e-06,0.05610363912403726,5.124999999999999e-06,0.6616496262159441,5.124999999999999e-06,1.738025948113623,5.124999999999999e-06,0.005612726628378704,5.124999999999999e-06,0.3807569789474655,5.124999999999999e-06,1.314613923829256
5.224999999999999e-06,1.428275805696125,5.224999999999999e-06,1.626469176499362,5.224999999999999e-06,1.618413111641227,5.224999999999999e-06,0.1898322373309592,5.224999999999999e-06,0.5834647386909799,5.224999999999999e-06,0.1357620084850793,5.224999999999999e-06,0.7278763595290556,5.224999999999999e-06,1.031844535667369,5.224999999999999e-06,0.3216027996782859,5.224999999999999e-06,0.8908194179824509,5.224999999999999e-06,1.772016954869439,5.224999999999999e-06,0.2460223016183641,5.224999999999999e-06,1.615524968588513,5.224999999999999e-06,1.262833516276461,5.224999999999999e-06,0.501041506494187
