sample(leafValue( Vout_cap "m" 32 ) 600n 515u "linear" 500n ) X,sample(leafValue( Vout_cap "m" 32 ) 600n 515u "linear" 500n ) Y
0.0001326,0.3086477090018421
0.0001331,1.543146595153244
0.0001336,0.2094748512937889
0.0001341,1.633758944717432
0.0001346,0.1278126845594038
0.0001351,1.705793993853404
0.0001356,0.06577435258536771
0.0001361,1.757394976165206
0.0001366,0.02491805201470959
0.0001371,1.787228925877968
0.0001376,0.006265458579293426
0.0001381,1.7945454228785
0.0001386,0.01032808692510748
0.0001391,1.779136755073689
0.0001396,0.03700213274641452
0.0001401,1.741409894069021
0.0001406,0.0855857391363931
0.0001411,1.682296575636415
0.0001416,0.1548839622901959
0.0001421,1.603365261639368
0.0001426,0.2430563267970578
0.0001431,1.50649173710381
0.0001436,0.3479546147159497
0.0001441,1.394325294411123
0.0001446,0.4668593004046574
0.0001451,1.26953550217304
0.0001456,0.5967881130048194
0.0001461,1.135345578815639
0.0001466,0.7344789906519765
0.0001471,0.99525514921133
0.0001476,0.8761994842480982
0.0001481,0.8526391240971998
0.0001486,1.018634903960053
0.0001491,0.7113162672344923
0.0001496,1.158126755348424
0.0001501,0.5746489074623644
0.0001506,1.290953182094805
0.0001511,0.4462775307692451
0.0001516,1.413809308158368
0.0001521,0.3294567813880056
0.0001526,1.523735764857354
0.0001531,0.2272414528710519
0.0001536,1.617672542743412
0.0001541,0.1420499397058989
0.0001546,1.693500408531951
0.0001551,0.07608073796155795
0.0001556,1.749123187982812
0.0001561,0.03107226667278705
0.0001566,1.783222475039583
0.0001571,0.008096036795105014
0.0001576,1.794884527356823
0.0001581,0.007772102649244187
0.0001586,1.783868971026755
0.0001591,0.03012115651225371
0.0001596,1.750366312868983
0.0001601,0.07457334281921757
0.0001606,1.695282071067655
0.0001611,0.1400091072273709
0.0001616,1.620023688005086
0.0001621,0.2247126349780288
0.0001626,1.526451130202772
0.0001631,0.3266002781509195
0.0001636,1.416973405782518
0.0001641,0.4430353591249905
0.0001646,1.294323841250635
0.0001651,0.5711335712523764
0.0001656,1.161710490547955
0.0001661,0.7075454984771713
0.0001666,1.02250623561932
0.0001671,0.8487674022421133
0.0001676,0.880106004651758
0.0001681,0.9914186865900063
0.0001686,0.7381469578933634
0.0001691,1.131722613131007
0.0001696,0.600462386839689
0.0001701,1.266077901456314
0.0001706,0.4702367939895916
0.0001711,1.391093523707803
0.0001716,0.3509446784816552
0.0001721,1.503756937394674
0.0001726,0.2456703418589366
0.0001731,1.600946255907275
0.0001736,0.1570023765264785
0.0001741,1.680448100757721
0.0001746,0.08719210968051118
0.0001751,1.740064969948646
0.0001756,0.03804577378922756
0.0001761,1.778385669247697
0.0001766,0.01076542942911269
0.0001771,1.794430151074768
0.0001776,0.006069114355727457
0.0001781,1.78775645506311
0.0001786,0.02407192971543654
0.0001791,1.758540240829354
0.0001796,0.06436841454150555
0.0001801,1.707516811125339
0.0001806,0.1258653627433531
0.0001811,1.636000010067522
0.0001816,0.2070662360594616
0.0001821,1.545759088450072
0.0001826,0.3057827346603277
0.0001831,1.439070811475953
0.0001836,0.4196845659921645
0.0001841,1.318772421869823
0.0001846,0.5457321050509386
0.0001851,1.187905448472975
0.0001856,0.680772235868476
0.0001861,1.049590684662122
0.0001866,0.8213672390950441
0.0001871,0.9075187423565058
0.0001876,0.9639997140692781
0.0001881,0.7652719521182086
0.0001886,1.105031838565722
0.0001891,0.6264728707651427
0.0001896,1.240846216636958
0.0001901,0.4944563904808653
0.0001906,1.367973708316187
0.0001911,0.3728919110777363
0.0001916,1.483222183278492
0.0001921,0.264720230567102
0.0001926,1.583554499487967
0.0001931,0.1726495412808269
0.0001936,1.666655797180685
0.0001941,0.09904676509331983
0.0001946,1.73021229444009
0.0001951,0.04582781270150645
0.0001956,1.772727120005124
0.0001961,0.01427662705964674
0.0001966,1.79307850342942
0.0001971,0.005205402570350997
0.0001976,1.790805359827294
0.0001981,0.01885718742943682
0.0001986,1.76587541074936
0.0001991,0.05495159071003674
0.0001996,1.718960681917008
0.0002001,0.1124369540955771
0.0002006,1.65123562703649
0.0002011,0.1899919380708841
0.0002016,1.564394697034573
0.0002021,0.2856161272543439
0.0002026,1.460794864038841
0.0002031,0.3967246113815565
0.0002036,1.342868208426101
0.0002041,0.5206453974716907
0.0002046,1.213699370949472
0.0002051,0.6543004934559148
0.0002056,1.076633110783648
0.0002061,0.7941369788844895
0.0002066,0.9349926602341446
0.0002071,0.9365922841363177
0.0002076,0.7924803609200215
0.0002081,1.078268997322342
0.0002086,0.6526078184741217
0.0002091,1.215334061865215
0.0002096,0.5191327531584941
0.0002101,1.344311942551635
0.0002106,0.3953006083583169
0.0002111,1.462137228634869
0.0002116,0.2843394933581747
0.0002121,1.565580360398783
0.0002126,0.188994599070802
0.0002131,1.652102882504231
0.0002136,0.1116902160655026
0.0002141,1.719585626178438
0.0002146,0.05441543286996458
0.0002151,1.766243011778468
0.0002156,0.01861396650040601
0.0002161,1.790933367741912
0.0002166,0.005182236013260355
0.0002171,1.792998548246609
0.0002176,0.01448534896902019
0.0002181,1.772394679971012
0.0002186,0.04631034095318175
0.0002191,1.72963289125058
0.0002196,0.09978192113729148
0.0002201,1.665771241476165
0.0002206,0.1736270930288858
0.0002211,1.582522186529521
0.0002216,0.2658687964226591
0.0002221,1.481909601306052
0.0002226,0.3743169843517078
0.0002231,1.366502269537739
0.0002236,0.4960128807137397
0.0002241,1.239238610801001
0.0002246,0.6279483715643328
0.0002251,1.103391686037659
0.0002256,0.7668603366165786
0.0002261,0.9623814968895521
0.0002266,0.9091967713781448
0.0002271,0.8198150726380867
0.0002276,1.051215848355852
0.0002281,0.679216315709992
0.0002286,1.189499890767598
0.0002291,0.5441428268438061
0.0002296,1.320285611411542
0.0002301,0.4182107107045666
0.0002306,1.44048663720854
0.0002311,0.3045482774929267
0.0002316,1.546924995171248
0.0002321,0.2059934597665103
0.0002326,1.63688739486694
0.0002331,0.1250520591979893
0.0002336,1.708178613925835
0.0002341,0.06380166238940889
0.0002346,1.758950573810458
0.0002351,0.02378596232529678
0.0002356,1.787929415743522
0.0002361,0.00600012116806359
0.0002366,1.794369296062065
0.0002371,0.01093797951854251
0.0002376,1.778104737595129
0.0002381,0.03847364226337397
0.0002386,1.739526450069819
0.0002391,0.08787519101747172
0.0002396,1.679625353946801
0.0002401,0.1579276422728452
0.0002406,1.599963010957304
0.0002411,0.246798264198017
0.0002416,1.502440312117564
0.0002421,0.3522922365954964
0.0002426,1.389733984083909
0.0002431,0.4716991334164028
0.0002436,1.264513907764194
0.0002441,0.601965892546669
0.0002446,1.130043283327955
0.0002451,0.7397646510213906
0.0002456,0.9897646077906485
0.0002461,0.8816864434472543
0.0002466,0.8471483617733215
0.0002471,1.024070162967352
0.0002476,0.7059484953345077
0.0002481,1.163381890331041
0.0002486,0.5695603587683143
0.0002491,1.295897427140488
0.0002496,0.4415539803555897
0.0002501,1.418294538817141
0.0002506,0.325230485881643
0.0002511,1.527666320039575
0.0002516,0.2236324321714191
0.0002521,1.620969883633709
0.0002526,0.1391446372785571
0.0002531,1.696021433955433
0.0002536,0.07397243337565756
0.0002541,1.750841379531391
0.0002546,0.0297757005658444
0.0002551,1.784091621064985
0.0002556,0.007662744441552385
0.0002561,1.794881417065232
0.0002566,0.008213036479820853
0.0002571,1.782992628620105
0.0002576,0.03142067185063067
0.0002581,1.748622274685635
0.0002586,0.07671162996142812
0.0002591,1.692722570781956
0.0002596,0.1429636012124031
0.0002601,1.616741050835373
0.0002606,0.2283317692736532
0.0002611,1.522487225732997
0.0002616,0.3308281847636642
0.0002621,1.412476556314698
0.0002626,0.4477583421698831
0.0002631,1.289379558196578
0.0002636,0.5762520361330351
0.0002641,1.156449329931045
0.0002646,0.7129156278244808
0.0002651,1.017064217791691
0.0002656,0.8542521692620081
0.0002661,0.8746132640394449
0.0002666,0.9968753819581881
0.0002671,0.7327593599927983
0.0002676,1.136938558559401
0.0002681,0.5952039097391522
0.0002686,1.271065027717369
0.0002691,0.465374969168369
0.0002696,1.395674956176873
0.0002701,0.3465727343969086
0.0002706,1.507794158916604
0.0002711,0.2419289088060211
0.0002716,1.604373543074287
0.0002721,0.1539557663892746
0.0002726,1.683117611642215
0.0002731,0.08492148880288414
0.0002736,1.741942407609889
0.0002741,0.03658626311003967
0.0002746,1.779422538616431
0.0002751,0.01016460367492778
0.0002756,1.794594581740493
0.0002761,0.006342835626358602
0.0002766,1.787041487806822
0.0002771,0.02521116595492746
0.0002776,1.756944288006323
0.0002781,0.06634834037779899
0.0002786,1.705139953674956
0.0002791,0.128667303915736
0.0002796,1.63285738005978
0.0002801,0.2105637926977743
0.0002806,1.541950504814554
0.0002811,0.3099010818456416
0.0002816,1.434668971375657
0.0002821,0.424321863051785
0.0002826,1.313911869479357
0.0002831,0.5507844748879576
0.0002836,1.18269297534552
0.0002841,0.6861049128266168
0.0002846,1.044164052046172
0.0002851,0.8268438129762384
0.0002856,0.9020244779273009
0.0002861,0.9694707198337467
0.0002866,0.7598462862057981
0.0002871,1.110372304192275
0.0002876,0.6212489562341025
0.0002881,1.245915374225189
0.0002886,0.4895866416177702
0.0002891,1.372616348099904
0.0002896,0.3683541832071996
0.0002901,1.487376974436255
0.0002906,0.2608595019217031
0.0002911,1.587086143127477
0.0002916,0.1694650949170508
0.0002921,1.669471546344158
0.0002926,0.09661319477291148
0.0002931,1.732246858484224
0.0002936,0.04420863233909814
0.0002941,1.773924516379024
0.0002946,0.01350830387154091
0.0002951,1.793436361329655
0.0002956,0.005310590873002916
0.0002961,1.790258015628235
0.0002966,0.01987840660828046
0.0002971,1.764445566863067
0.0002976,0.05676286674761102
0.0002981,1.716723739513595
0.0002986,0.11509850771151
0.0002991,1.648245242478241
0.0002996,0.1933510984908427
0.0003001,1.560719592867535
0.0003006,0.2896179388893954
0.0003011,1.456494702336213
0.0003016,0.4012803991036152
0.0003021,1.338075843411527
0.0003026,0.525628638103242
0.0003031,1.208548177232144
0.0003036,0.6595896457637137
0.0003041,1.071203363347455
0.0003046,0.7995943464436992
0.0003051,0.929497594942271
0.0003056,0.9420784193454379
0.0003061,0.7870285147079759
0.0003066,1.083648561920827
0.0003071,0.6473418549844802
0.0003076,1.220463065534291
0.0003081,0.5141467832466611
0.0003086,1.349066405575276
0.0003091,0.3907809505428081
0.0003096,1.466358099276666
0.0003101,0.2803642971568098
0.0003106,1.569205511719259
0.0003111,0.1856774509317327
0.0003116,1.655103009383782
0.0003121,0.1091065503482201
0.0003126,1.721769200901295
0.0003131,0.05263771525251142
0.0003136,1.767605452836537
0.0003141,0.01768110612582414
0.0003146,1.791429793325117
0.0003151,0.005138940908350723
0.0003156,1.792622145361463
0.0003161,0.01529638855942676
0.0003166,1.771156584416242
0.0003171,0.04798399253853027
0.0003176,1.727562969131851
0.0003181,0.1022498767270717
0.0003186,1.662921849890805
0.0003191,0.1768140657129427
0.0003196,1.578987114216972
0.0003201,0.2697513204820235
0.0003206,1.477727973281067
0.0003211,0.3787876427032688
0.0003216,1.361828679438951
0.0003221,0.5009294739961706
0.0003226,1.234186313586974
0.0003231,0.6332390061408997
0.0003236,1.09803732386084
0.0003241,0.7722950486196796
0.0003246,0.9568718227050542
0.0003251,0.9146886279789266
0.0003256,0.8143423646292964
0.0003261,1.056657960884718
0.0003266,0.6739010440345333
0.0003271,1.194689203262224
0.0003276,0.5391276298184817
0.0003281,1.32514295691435
0.0003286,0.4135935761970777
0.0003291,1.444852978544906
0.0003296,0.3004813722221094
0.0003301,1.550740881323858
0.0003306,0.2025480322481621
0.0003311,1.639975340656555
0.0003316,0.122296799278419
0.0003321,1.710518257731106
0.0003326,0.06186073539970454
0.0003331,1.760470841931816
0.0003336,0.02268195550091875
0.0003341,1.788596272278945
0.0003346,0.005767929683821863
0.0003351,1.794165343869927
0.0003356,0.0115807283962264
0.0003361,1.77703102613191
0.0003366,0.03997719261247258
0.0003371,1.737607967033113
0.0003376,0.09019470303607914
0.0003381,1.676964265602386
0.0003386,0.1610063987375127
0.0003391,1.596513755095443
0.0003396,0.2505614955200867
0.0003401,1.498370298536891
0.0003406,0.3566533596649619
0.0003411,1.385123712729576
0.0003416,0.4765375019172743
0.0003421,1.259479571259974
0.0003426,0.6071050949297107
0.0003431,1.124704322024735
0.0003436,0.7451731791063875
0.0003441,0.9842962086765754
0.0003446,0.8872229848479726
0.0003451,0.8416617693860654
0.0003456,1.029537370385128
0.0003461,0.700580153379223
0.0003466,1.168625174035955
0.0003471,0.5644394624279286
0.0003476,1.300688720865435
0.0003481,0.4368476830152625
0.0003486,1.422763167405644
0.0003491,0.3211276541088376
0.0003496,1.531571498940927
0.0003501,0.2200495285686461
0.0003506,1.624208224900656
0.0003511,0.1362682047029241
0.0003516,1.698512726049364
0.0003521,0.07187554540772328
0.0003526,1.75252758521925
0.0003531,0.02851192163705425
0.0003536,1.7849256105023
0.0003541,0.007263018944488215
0.0003546,1.794844670176191
0.0003551,0.008686596037329375
0.0003556,1.782081856311582
0.0003561,0.03275951352760561
0.0003566,1.746871888256854
0.0003571,0.07888053903314708
0.0003576,1.690219674305873
0.0003581,0.1459040280028534
0.0003586,1.613432781818568
0.0003591,0.2319758539287657
0.0003596,1.518528466424599
0.0003601,0.3350783278749928
0.0003606,1.407887358619597
0.0003611,0.4525079166751412
0.0003616,1.284424589527888
0.0003621,0.5813824126300253
0.0003626,1.151182087421491
0.0003631,0.7182970784496243
0.0003636,1.011615686901857
0.0003641,0.8597379272325143
0.0003646,0.8691220045925715
0.0003651,1.002249340750885
0.0003656,0.7273555137178085
0.0003661,1.142303932533561
0.0003666,0.5900433908390664
0.0003671,1.276062667883821
0.0003676,0.4605820543720331
0.0003681,1.400237212364134
0.0003686,0.3423542891229387
0.0003691,1.511813546520036
0.0003696,0.2381770990241827
0.0003701,1.607746444130826
0.0003706,0.1509369189689746
0.0003711,1.685756826891569
0.0003716,0.08266841609597494
0.0003721,1.743778823533757
0.0003726,0.03515898104487293
0.0003731,1.780422601858642
0.0003736,0.009597242837920593
0.0003741,1.794725420508833
0.0003746,0.006650001762684591
0.0003751,1.786298998614004
0.0003756,0.02643962963556758
0.0003761,1.755353163602073
0.0003766,0.06835698135888535
0.0003771,1.702733354492832
0.0003776,0.1314445861330858
0.0003781,1.629692320244555
0.0003786,0.2140820707235986
0.0003791,1.538117587522227
0.0003796,0.3140413881296832
0.0003801,1.430343778584906
0.0003806,0.4289398813313177
0.0003811,1.309039295398608
0.0003816,0.5558045156133214
0.0003821,1.177466650751366
0.0003826,0.6914450934326913
0.0003831,1.038746046178403
0.0003836,0.8323214724359007
0.0003841,0.8965873714483638
0.0003846,0.9750423079693444
0.0003851,0.7544255708226736
0.0003856,1.11571368337728
0.0003861,0.6160319735540339
0.0003866,1.250960378788039
0.0003871,0.4846983219727244
0.0003876,1.377237775568046
0.0003881,0.3639561239064955
0.0003886,1.4915081962803
0.0003891,0.2570241025844204
0.0003896,1.590591693902344
0.0003901,0.1663059127720787
0.0003906,1.672258261074971
0.0003911,0.09420992337467865
0.0003916,1.734242442918258
0.0003921,0.04261987001679039
0.0003926,1.775090519964038
0.0003931,0.01277341480150286
0.0003936,1.79373543250898
0.0003941,0.005449790668833484
0.0003946,1.789674780745682
0.0003951,0.02085438571334824
0.0003956,1.763054050995251
0.0003961,0.05861830283669409
0.0003966,1.714462861135858
0.0003971,0.1177468133251121
0.0003976,1.645239629652341
0.0003981,0.1967763565168344
0.0003986,1.557039610583248
0.0003991,0.2936505397272853
0.0003996,1.452181093789499
0.0004001,0.4058541294122046
0.0004006,1.333269926974512
0.0004011,0.5306250649931459
0.0004016,1.203418635329383
0.0004021,0.6648867318656807
0.0004026,1.065811270850582
0.0004031,0.8050559845510291
0.0004036,0.9240030016286328
0.0004041,0.9475636575468687
0.0004046,0.7815814152851215
0.0004051,1.089019566263228
0.0004056,0.6420639527800351
0.0004061,1.225583606913357
0.0004066,0.5093044246819758
0.0004071,1.353805014010447
0.0004076,0.3862756543974362
0.0004081,1.470599494994094
0.0004086,0.2764121762961038
0.0004091,1.572838167209904
0.0004096,0.1823907596677589
0.0004101,1.658034189000865
0.0004106,0.1065224366447971
0.0004111,1.723928491293711
0.0004116,0.05088852237249147
0.0004121,1.768934749016296
0.0004126,0.01678415954196347
0.0004131,1.791896180138502
0.0004136,0.005086814407597944
0.0004141,1.792212928706323
0.0004146,0.01614037168472649
0.0004151,1.769885598611108
0.0004156,0.04967814836771405
0.0004161,1.725463540960784
0.0004166,0.1047518562867759
0.0004171,1.660044431338719
0.0004176,0.1800857012283591
0.0004181,1.575399995926491
0.0004186,0.2736561737449109
0.0004191,1.473525285175255
0.0004196,0.3831436587245213
0.0004201,1.357106172501339
0.0004206,0.5058698225512201
0.0004211,1.229082058414994
0.0004216,0.6384899389467842
0.0004221,1.092675542483341
0.0004226,0.7777811325050352
0.0004231,0.9513722851071819
0.0004236,0.9201616865733471
0.0004241,0.808869609468908
0.0004246,1.062085357008027
0.0004251,0.6685949647545009
0.0004256,1.199865259776586
0.0004261,0.5341084048759258
0.0004266,1.329947349236092
0.0004271,0.4089976211476815
0.0004276,1.449198384105386
0.0004281,0.2964095102016011
0.0004286,1.554425640070916
0.0004291,0.1991171372387068
0.0004296,1.643048707472992
0.0004301,0.1195943612205905
0.0004306,1.712836334040603
0.0004311,0.05995178473613299
0.0004316,1.761962606423236
0.0004321,0.02161592931679656
0.0004326,1.789230392289868
0.0004331,0.005569299596239433
0.0004336,1.793930006474745
0.0004341,0.01225635438300074
0.0004346,1.77592288776439
0.0004351,0.04151269724510898
0.0004356,1.735661474804748
0.0004361,0.09254595764072002
0.0004366,1.674226847626742
0.0004371,0.1641534686118548
0.0004376,1.593037498127421
0.0004381,0.2543472694744919
0.0004386,1.494326077283395
0.0004391,0.3610359596674915
0.0004396,1.380495832959195
0.0004401,0.4813744137111009
0.0004406,1.254435767662547
0.0004411,0.6122999272761301
0.0004416,1.119429432128332
0.0004421,0.7505865512004021
0.0004426,0.9788251153709187
0.0004431,0.892716581189495
0.0004436,0.8361794459405687
0.0004441,1.034952967445844
0.0004446,0.695114759982035
0.0004451,1.173851865698504
0.0004456,0.5593409835221231
0.0004461,1.30559051158732
0.0004466,0.4321588206711511
0.0004471,1.427205890299889
0.0004476,0.3169690853078184
0.0004481,1.535453751037778
0.0004486,0.2165255282285342
0.0004491,1.627403018396352
0.0004496,0.1334206981391604
0.0004501,1.700953071541743
0.0004506,0.06982065037902895
0.0004511,1.754183133506259
0.0004516,0.02728100207039653
0.0004521,1.785727892921618
0.0004526,0.00689683126874686
0.0004531,1.794773946158068
0.0004536,0.009193732877731422
0.0004541,1.781139315306539
0.0004546,0.03413075555400361
0.0004551,1.74508538010326
0.0004556,0.08109073176606306
0.0004561,1.687575225044501
0.0004566,0.148869893625367
0.0004571,1.610089081049413
0.0004576,0.2356466517979507
0.0004581,1.514527299985349
0.0004586,0.3393485315071931
0.0004591,1.403449567906659
0.0004596,0.4572763067768467
0.0004601,1.279449687495555
0.0004606,0.5865191087788413
0.0004611,1.145906272474546
0.0004616,0.7236846321348819
0.0004621,1.006165247714607
0.0004626,0.8652247466285146
0.0004631,0.8636314675347789
0.0004636,1.007787402722925
0.0004641,0.7219566199473164
0.0004646,1.147587967015346
0.0004651,0.5848932177136731
0.0004656,1.28105589152938
0.0004661,0.4558070620810057
0.0004666,1.404780577889097
