sample(leafValue( Vout_cap "m" 32 ) 600n 515u "linear" 500n ) X,sample(leafValue( Vout_cap "m" 32 ) 600n 515u "linear" 500n ) Y
0.0001176,-0.3076765925293954
0.0001181,0.2921115688002499
0.0001186,-0.2766670360279704
0.0001191,0.2608851345219108
0.0001196,-0.2450691584987514
0.0001201,0.2291764494308129
0.0001206,-0.2131919078358389
0.0001211,0.1972546718037475
0.0001216,-0.1811490851434597
0.0001221,0.1649732886391566
0.0001226,-0.1487422495980521
0.0001231,0.1324591462607488
0.0001236,-0.1161052675075783
0.0001241,0.09975277379836188
0.0001246,-0.08333279949155313
0.0001251,0.06690717083787776
0.0001256,-0.05043517752668166
0.0001261,0.03416472283560536
0.0001266,-0.01756215377703977
0.0001271,0.001202979611006364
0.0001276,0.01528355340216346
0.0001281,-0.03177029796559698
0.0001286,0.04821788908025869
0.0001291,-0.06467799448544223
0.0001296,0.08118271798627912
0.0001301,-0.09743935229397009
0.0001306,0.1139592484015668
0.0001311,-0.130290367328597
0.0001316,0.1465757505100323
0.0001321,-0.1627884121362173
0.0001326,0.1789093235329382
0.0001331,-0.1950384834451956
0.0001336,0.2110800359509241
0.0001341,-0.226933535473633
0.0001346,0.2428386923825859
0.0001351,-0.2586584092960277
0.0001356,0.2743940737360914
0.0001361,-0.2899936856381532
0.0001366,0.3055319957931658
0.0001371,-0.3209708763010389
0.0001376,0.3362954229519901
0.0001381,-0.3515700095854005
0.0001386,0.3665845309620017
0.0001391,-0.3816158326624828
0.0001396,0.3964000256265663
0.0001401,-0.4111099512944268
0.0001406,0.4256802678848045
0.0001411,-0.4401001792217813
0.0001416,0.4543752760614221
0.0001421,-0.4684928111793191
0.0001426,0.4824088543891167
0.0001431,-0.4962113660011161
0.0001436,0.5099299561119117
0.0001441,-0.5234041372761326
0.0001446,0.5365286266002723
0.0001451,-0.5496252428119792
0.0001456,0.5625370533817547
0.0001461,-0.5752544490411881
0.0001466,0.5877760430119449
0.0001471,-0.6000976101952822
0.0001476,0.6122151977708233
0.0001481,-0.6241255199150733
0.0001486,0.635824021079035
0.0001491,-0.6473063527055851
0.0001496,0.6586043028669875
0.0001501,-0.6696658248667386
0.0001506,0.6804700135344003
0.0001511,-0.6910509411988465
0.0001516,0.7013984620513928
0.0001521,-0.7115077166189054
0.0001526,0.7213767536016832
0.0001531,-0.7310026604988453
0.0001536,0.7403897418817809
0.0001541,-0.7495151465944752
0.0001546,0.758386895551374
0.0001551,-0.7670007418765669
0.0001556,0.7753544571035333
0.0001561,-0.7834460519033499
0.0001566,0.791272400268218
0.0001571,-0.7988104317479044
0.0001576,0.8061037283662094
0.0001581,-0.8131207717197328
0.0001586,0.8198608177161241
0.0001591,-0.8263234376290226
0.0001596,0.8325064071376174
0.0001601,-0.8384075466971737
0.0001606,0.8440245867406766
0.0001611,-0.8493553352640738
0.0001616,0.8544011515790448
0.0001621,-0.8591567638407828
0.0001626,0.8636148523892241
0.0001631,-0.8677818005827355
0.0001636,0.8716573260410265
0.0001641,-0.8752382475730408
0.0001646,0.8785211859669994
0.0001651,-0.8815097005564225
0.0001656,0.8841982981265966
0.0001661,-0.8865887719005673
0.0001666,0.8886789333190753
0.0001671,-0.8904692360598672
0.0001676,0.8919622908977304
0.0001681,-0.8931475659768181
0.0001686,0.8939801188080496
0.0001691,-0.8945580526800436
0.0001696,0.8948326452984928
0.0001701,-0.8947986104017684
0.0001706,0.894472676761906
0.0001711,-0.8938486258910326
0.0001716,0.8929217935685589
0.0001721,-0.8916835567741068
0.0001726,0.8901542937473662
0.0001731,-0.8883306980281124
0.0001736,0.8861268151552029
0.0001741,-0.8837021007240518
0.0001746,0.8809770612880627
0.0001751,-0.8779492843231712
0.0001756,0.8746190143418767
0.0001761,-0.8709112017385116
0.0001766,0.867002515563573
0.0001771,-0.8627598196223512
0.0001776,0.8582596243912691
0.0001781,-0.8534618073599445
0.0001786,0.8483725864822882
0.0001791,-0.8429925815736391
0.0001796,0.8373271405790087
0.0001801,-0.8313588584220847
0.0001806,0.8251204287237601
0.0001811,-0.8186052217671287
0.0001816,0.8118145209337921
0.0001821,-0.8047549216205963
0.0001826,0.7974186620989998
0.0001831,-0.7898112134907707
0.0001836,0.7818763683149996
0.0001841,-0.7737388134421023
0.0001846,0.7653415432901147
0.0001851,-0.7566844581058415
0.0001856,0.7478093048206339
0.0001861,-0.7386329957088862
0.0001866,0.7292084822231141
0.0001871,-0.7194047466045057
0.0001876,0.7095047959939682
0.0001881,-0.6993679542669833
0.0001886,0.6889417008104924
0.0001891,-0.6783528421195358
0.0001896,0.6675138723711209
0.0001901,-0.6564441683441842
0.0001906,0.6451388801700021
0.0001911,-0.6335990437171372
0.0001916,0.6218643727957733
0.0001921,-0.6099255458803569
0.0001926,0.5977621265327389
0.0001931,-0.5854009683542052
0.0001936,0.5728375099552208
0.0001941,-0.5601589484742703
0.0001946,0.5472027315059146
0.0001951,-0.5340616727524634
0.0001956,0.5207375928660003
0.0001961,-0.5073057772874051
0.0001966,0.4936333496395929
0.0001971,-0.4798034093843831
0.0001976,0.4658100645493542
0.0001981,-0.4516657146088957
0.0001986,0.4373661054147507
0.0001991,-0.4229108266346646
0.0001996,0.408306443290425
0.0002001,-0.3935651561921557
0.0002006,0.378692114193341
0.0002011,-0.363680770815449
0.0002016,0.3485823608225852
0.0002021,-0.3333320752728528
0.0002026,0.3180057807730575
0.0002031,-0.3024988131250709
0.0002036,0.28709833207789
0.0002041,-0.2714348915582812
0.0002046,0.2556227856649424
0.0002051,-0.239779815102687
0.0002056,0.2238615496067181
0.0002061,-0.2078739117395137
0.0002066,0.1918900613200931
0.0002071,-0.1757637927302909
0.0002076,0.1595688603108211
0.0002081,-0.1433199069022802
0.0002086,0.1270186810041016
0.0002091,-0.1106483864217428
0.0002096,0.09428285139725094
0.0002101,-0.077873819943809
0.0002106,0.06141924504690903
0.0002111,-0.04494159652644967
0.0002116,0.02867459912367854
0.0002121,-0.01213742360126443
0.0002126,-0.004292366364458896
0.0002131,0.02078052364996157
0.0002136,-0.03727566065461315
0.0002141,0.05370642913860284
0.0002146,-0.07021884747079654
0.0002151,0.08661876133522352
0.0002156,-0.1029861733134477
0.0002161,0.1194077080510911
0.0002166,-0.1357241593278119
0.0002171,0.1519269015521598
0.0002176,-0.1681521753218213
0.0002181,0.1842928017087362
0.0002186,-0.2003854705896532
0.0002191,0.2164326543022319
0.0002196,-0.2322442270921784
0.0002201,0.248119832847774
0.0002206,-0.263913122289221
0.0002211,0.279619500737779
0.0002216,-0.2951843920012846
0.0002221,0.3106885939221951
0.0002226,-0.3260898594948943
0.0002231,0.3413787605489678
0.0002236,-0.356614453924711
0.0002241,0.3715891791413676
0.0002246,-0.3865221356760654
0.0002251,0.4013193681952973
0.0002256,-0.415982313085166
0.0002261,0.4305014865100253
0.0002266,-0.4448746511962482
0.0002271,0.4590982350723385
0.0002276,-0.4731134982422528
0.0002281,0.4870281439185889
0.0002286,-0.5007741993664803
0.0002291,0.5144430958231269
0.0002296,-0.5278561154584454
0.0002301,0.5409151298955684
0.0002306,-0.5539491235931417
0.0002311,0.5667977410912477
0.0002316,-0.5794502671380679
0.0002321,0.5919056608248967
0.0002326,-0.60415968702959
0.0002331,0.6162084161518229
0.0002336,-0.6280488016670964
0.0002341,0.6396756533715474
0.0002346,-0.651085052759981
0.0002351,0.6623092672313023
0.0002356,-0.673287449052817
0.0002361,0.6840228502570121
0.0002366,-0.6945262659481298
0.0002371,0.7047948101019632
0.0002376,-0.7148241694385108
0.0002381,0.7246127810808406
0.0002386,-0.7341564925350589
0.0002391,0.7434595711278221
0.0002396,-0.75250061111674
0.0002401,0.7612869093437203
0.0002406,-0.769814355223768
0.0002411,0.7780807420056512
0.0002416,-0.7860844755432409
0.0002421,0.7938008411372064
0.0002426,-0.8012701489795061
0.0002431,0.8084734331577554
0.0002436,-0.8153981239190448
0.0002441,0.8220459972407093
0.0002446,-0.8284156301651382
0.0002451,0.8345048318839138
0.0002456,-0.8403115859804846
0.0002461,0.8458334266246846
0.0002466,-0.8510683678202301
0.0002471,0.8560187439175667
0.0002476,-0.8606771057721803
0.0002481,0.8650368714172251
0.0002486,-0.8691062727733708
0.0002491,0.8728837534510085
0.0002496,-0.876364389164402
0.0002501,0.879550101781119
0.0002506,-0.8824438947415814
0.0002511,0.8850282074884448
0.0002516,-0.8873186176389959
0.0002521,0.8893092493363312
0.0002526,-0.8909989292844643
0.0002531,0.8923909075561488
0.0002536,-0.8934231124338274
0.0002541,0.8942106299299427
0.0002546,-0.8946827625631267
0.0002551,0.8948561861593793
0.0002556,-0.8947218381970367
0.0002561,0.8942977564132049
0.0002566,-0.8935741097891143
0.0002571,0.8925456742800774
0.0002576,-0.8912073133851454
0.0002581,0.8895806989504301
0.0002586,-0.8876530539798733
0.0002591,0.8853566647214024
0.0002596,-0.8828276797648228
0.0002601,0.8800043404698972
0.0002606,-0.8768719614832096
0.0002611,0.8733481453995601
0.0002616,-0.8696424389820756
0.0002621,0.8656330180355075
0.0002626,-0.8612923895152111
0.0002631,0.8566847021882615
0.0002636,-0.8517973235120444
0.0002641,0.8466106229659586
0.0002646,-0.8411357981988219
0.0002651,0.835376094920799
0.0002656,-0.8293107509862544
0.0002661,0.8229794281242753
0.0002666,-0.816372161888832
0.0002671,0.8094894027224604
0.0002676,-0.8023397043068079
0.0002681,0.7949131554568636
0.0002686,-0.7872156141634805
0.0002691,0.7791925852514852
0.0002696,-0.770968613357874
0.0002701,0.7624849503183171
0.0002706,-0.7537424839650403
0.0002711,0.7447787125671852
0.0002716,-0.735519518276686
0.0002721,0.7260139446782754
0.0002726,-0.7161315844450785
0.0002731,0.7061523952705773
0.0002736,-0.6959451238311902
0.0002741,0.6854526339018229
0.0002746,-0.6747641991775409
0.0002751,0.6638571346439052
0.0002756,-0.6526996934637735
0.0002761,0.6413224633322191
0.0002766,-0.6297107618336105
0.0002771,0.6179066560128866
0.0002776,-0.6058943679969617
0.0002781,0.5936635404352373
0.0002786,-0.5812337387511595
0.0002791,0.5686812142930114
0.0002796,-0.5558625385304703
0.0002801,0.5428430030192408
0.0002806,-0.5296402931373974
0.0002811,0.5162574866892743
0.0002816,-0.5027661481349874
0.0002821,0.4890387843547732
0.0002826,-0.4751560805756451
0.0002831,0.4611129255679214
0.0002836,-0.4469150013476152
0.0002841,0.4325645031265933
0.0002846,-0.4180589532235031
0.0002851,0.40340768633163
0.0002856,-0.3886214659087476
0.0002861,0.373706978456695
0.0002866,-0.3586527375326354
0.0002871,0.3435145419021891
0.0002876,-0.3282245014797326
0.0002881,0.3128647829971176
0.0002886,-0.2973099934217011
0.0002891,0.2818884402059852
0.0002896,-0.26613696314511
0.0002901,0.2503502504846833
0.0002906,-0.23448273849006
0.0002911,0.2185324609503932
0.0002916,-0.2025155521181121
0.0002921,0.1865275466741418
0.0002926,-0.1703718495217199
0.0002931,0.1541587936260679
0.0002936,-0.1378923790948992
0.0002941,0.1215704803279936
0.0002946,-0.1051875337111841
0.0002951,0.08880947770208594
0.0002956,-0.07239176725910211
0.0002961,0.0559278159907184
0.0002966,-0.03944664349562287
0.0002971,0.02305884513549121
0.0002976,-0.00662656551713077
0.0002981,-0.009788303604131363
0.0002986,0.02627595579666437
0.0002991,-0.04272936419644408
0.0002996,0.05919331210890517
0.0003001,-0.0757074518086427
0.0003006,0.09197545730360804
0.0003011,-0.1085065240419117
0.0003016,0.1248514743151299
0.0003021,-0.1411526988028228
0.0003026,0.1573453009367538
0.0003031,-0.17354661221739
0.0003036,0.1896692127733352
0.0003041,-0.2057564339989375
0.0003046,0.2217827223947439
0.0003051,-0.2375460720949784
0.0003056,0.2533939446135003
0.0003061,-0.2691581192785104
0.0003066,0.284792088562324
0.0003071,-0.3003638589568347
0.0003076,0.3158334540280311
0.0003081,-0.3311994572670714
0.0003086,0.3465122747539187
0.0003091,-0.3616451516915196
0.0003096,0.3765800888379788
0.0003101,-0.3914668080977405
0.0003106,0.4062223056461796
0.0003111,-0.4208397826753899
0.0003116,0.435309253151879
0.0003121,-0.4496322826499883
0.0003126,0.4638041885444514
0.0003131,-0.4777719905666897
0.0003136,0.4916293883385521
0.0003141,-0.5053989038931499
0.0003146,0.518933996725173
0.0003151,-0.5321195184275549
0.0003156,0.5452807678472327
0.0003161,-0.5582549965146002
0.0003166,0.5710369265992208
0.0003171,-0.5836241769966731
0.0003176,0.5960129056797244
0.0003181,-0.6081989132345459
0.0003186,0.6201786571079728
0.0003191,-0.6319483494838781
0.0003196,0.6435031336896021
0.0003201,-0.6548745246404234
0.0003206,0.6659892458908575
0.0003211,-0.676891504001068
0.0003216,0.6875498646058952
0.0003221,-0.6979754904876126
0.0003226,0.7081645324688884
0.0003231,-0.718113900072086
0.0003236,0.7278214411297081
0.0003241,-0.7372920032157027
0.0003246,0.7465014739985016
0.0003251,-0.7554575139514825
0.0003256,0.7641582232133284
0.0003261,-0.7725989619260857
0.0003266,0.7807781078158529
0.0003271,-0.7886932928259891
0.0003276,0.7963206321647417
0.0003281,-0.8036996965625878
0.0003286,0.8108122132829545
0.0003291,-0.8176448433998772
0.0003296,0.8242002804158994
0.0003301,-0.8304766537160279
0.0003306,0.8364719392774387
0.0003311,-0.8421839522221354
0.0003316,0.8476103286383854
0.0003321,-0.8527560881395567
0.0003326,0.8576039917764223
0.0003331,-0.8621649271770452
0.0003336,0.8664264097414101
0.0003341,-0.8703981372865436
0.0003346,0.8740774217204736
0.0003351,-0.8774592683823894
0.0003356,0.880546959646802
0.0003361,-0.8833354758115828
0.0003366,0.8858253577485941
0.0003371,-0.8880154467116299
0.0003376,0.8899059208141138
0.0003381,-0.8915002755660242
0.0003386,0.8927859692442391
0.0003391,-0.8937176119180718
0.0003396,0.8944001326761716
0.0003401,-0.8947751951093466
0.0003406,0.89484290433394
0.0003411,-0.8946140635468239
0.0003416,0.8940891494897101
0.0003421,-0.8932644243200339
0.0003426,0.8921282810854373
0.0003431,-0.8906965373150888
0.0003436,0.8889734071223223
0.0003441,-0.8868646877356626
0.0003446,0.884551991472953
0.0003451,-0.8819191610417622
0.0003456,0.8789931061866162
0.0003461,-0.8757618004623057
0.0003466,0.8721460604054748
0.0003471,-0.8683387571603803
0.0003476,0.8642184018286816
0.0003481,-0.8597917051759951
0.0003486,0.8550939450730232
0.0003491,-0.8501006212457836
0.0003496,0.8448173665745253
0.0003501,-0.839247127497559
0.0003506,0.8333059614247948
0.0003511,-0.8272311641219985
0.0003516,0.820807670140993
0.0003521,-0.8141085875523109
0.0003526,0.8071402058902316
0.0003531,-0.7998942647113494
0.0003536,0.792376742660221
0.0003541,-0.7845903023530071
0.0003546,0.7764800123874218
0.0003551,-0.7681696953071991
0.0003556,0.7595990906530082
0.0003561,-0.7507725091409588
0.0003566,0.741719944416371
0.0003571,-0.7323773851218811
0.0003576,0.722651902265274
0.0003581,-0.7128314662360574
0.0003586,0.7027737714708925
0.0003591,-0.6924834249468933
0.0003596,0.6819154005459988
0.0003601,-0.6711291411706686
0.0003606,0.6601651173388918
0.0003611,-0.6489312610887775
0.0003616,0.6374636704667781
0.0003621,-0.6257990945791592
0.0003626,0.6139278876876296
0.0003631,-0.6018393603801151
0.0003636,0.5895432466777177
0.0003641,-0.577045940516821
0.0003646,0.5644316544734742
0.0003651,-0.5515442727527777
0.0003656,0.5384630747515482
0.0003661,-0.5251984317919766
0.0003666,0.511758715489295
0.0003671,-0.4982086793016867
0.0003676,0.484426991611708
0.0003681,-0.4704913713778109
0.0003686,0.456399670423989
0.0003691,-0.4421483850277872
0.0003696,0.4277453493407213
0.0003701,-0.4131900749162288
0.0003706,0.3984939830994618
0.0003711,-0.3836635096255775
0.0003716,0.3687061529714373
0.0003721,-0.3536116930137911
0.0003726,0.3384236422332673
0.0003731,-0.3231286501042412
0.0003736,0.3076765922993445
0.0003741,-0.2921115699638738
0.0003746,0.2766670361649243
0.0003751,-0.2608851345922383
0.0003756,0.2450691586873218
0.0003761,-0.2291764491517204
0.0003766,0.2131919079302532
0.0003771,-0.1971539868135464
0.0003776,0.1811490103232171
0.0003781,-0.1649732885651741
0.0003786,0.1487422495967914
0.0003791,-0.1324591462833373
0.0003796,0.1161052675140221
0.0003801,-0.09975277380130823
0.0003806,0.08333279936944302
0.0003811,-0.06690717091761561
0.0003816,0.05043517743692626
0.0003821,-0.03416472285804282
0.0003826,0.01756215372267677
0.0003831,-0.001202979614234373
0.0003836,-0.01528355340120337
0.0003841,0.03177029793459176
0.0003846,-0.0482178890876824
0.0003851,0.0646779944928258
0.0003856,-0.08118271797550344
0.0003861,0.09743935229573834
0.0003866,-0.1139592483908641
0.0003871,0.1302903673215576
0.0003876,-0.1465757505501093
0.0003881,0.1627884122073896
0.0003886,-0.1789093235569043
0.0003891,0.1950384834467534
0.0003896,-0.2110800360096932
0.0003901,0.2269335354545476
0.0003906,-0.2428386923361433
0.0003911,0.2586584092974701
0.0003916,-0.2743940737494236
0.0003921,0.2899936856173407
0.0003926,-0.305531995802993
0.0003931,0.3209708763021
0.0003936,-0.3362954229435018
0.0003941,0.3515700095785964
0.0003946,-0.3665845309599325
0.0003951,0.3816158325684622
0.0003956,-0.3964000255756312
0.0003961,0.4111099514940185
0.0003966,-0.4256802678564171
0.0003971,0.4401001792511887
0.0003976,-0.4543752760633404
0.0003981,0.4684928111866223
0.0003986,-0.4824088543394702
0.0003991,0.4962113660706283
0.0003996,-0.5099299563999669
0.0004001,0.5234041372040634
0.0004006,-0.5365286267631549
0.0004011,0.5496252428069379
0.0004016,-0.5625370533751488
0.0004021,0.5752544490367277
0.0004026,-0.5877760430169793
0.0004031,0.6000976101969135
0.0004036,-0.6122151977672202
0.0004041,0.6241255199098265
0.0004046,-0.6358240210785598
0.0004051,0.6473063526840109
0.0004056,-0.6586043028868563
0.0004061,0.6696658249287558
0.0004066,-0.6804700135487767
0.0004071,0.6910509412218496
0.0004076,-0.701398462048495
0.0004081,0.7115077166502194
0.0004086,-0.7213767535387836
0.0004091,0.7310026606379596
0.0004096,-0.7403897419263273
0.0004101,0.7495151465877585
0.0004106,-0.7583868955691271
0.0004111,0.7670007418907674
0.0004116,-0.7753544571232617
0.0004121,0.7834460519335762
0.0004126,-0.7912724002682306
0.0004131,0.7988104317485654
0.0004136,-0.8061037284282384
0.0004141,0.813120771743336
0.0004146,-0.819860817690357
0.0004151,0.8263234376088867
0.0004156,-0.8325064071356143
0.0004161,0.8384075467112178
0.0004166,-0.8440245867451615
0.0004171,0.8493553352622788
0.0004176,-0.8544011515752272
0.0004181,0.8591567638694616
0.0004186,-0.8636148523888346
0.0004191,0.8677818005829641
0.0004196,-0.8716573260405199
0.0004201,0.8752382475747412
0.0004206,-0.8785211859677424
0.0004211,0.8815097005546343
0.0004216,-0.8841982981260971
0.0004221,0.8865887719007418
0.0004226,-0.8886789333197886
0.0004231,0.8904692360601659
0.0004236,-0.8919622908893495
0.0004241,0.8931475659658459
0.0004246,-0.8939801188281375
0.0004251,0.89455805263994
0.0004256,-0.8948326453660908
0.0004261,0.8947986103395154
0.0004266,-0.8944726767599681
0.0004271,0.8938486258997328
0.0004276,-0.8929217935596202
0.0004281,0.89168355675008
0.0004286,-0.8901542935557188
0.0004291,0.8883306980144162
0.0004296,-0.8861268149498717
0.0004301,0.8837021005167209
0.0004306,-0.8809770613386394
0.0004311,0.8779492843270104
0.0004316,-0.8746190143370134
0.0004321,0.8709112016902758
0.0004326,-0.8670025154383513
0.0004331,0.8627598194801122
0.0004336,-0.8582596242407033
0.0004341,0.8534618073740033
0.0004346,-0.8483725864526135
0.0004351,0.8429925815702037
0.0004356,-0.8373271405913459
0.0004361,0.8313588584268987
0.0004366,-0.8251204287230763
0.0004371,0.8186052217667295
0.0004376,-0.8118145209352627
0.0004381,0.8047549216230884
0.0004386,-0.7974186620929615
0.0004391,0.7898112134755113
